edge_id,realworld_edge_id,u,v,key,routeable_vehicle_highway,highway_raw,highway_class,highway_evidence_class,length_m,length_evidence_class,maxspeed_raw,observed_maxspeed_kph,speed_kph_used,speed_evidence_class,lanes_raw,lane_count,lane_evidence_class,capacity_raw,capacity_proxy_veh_per_hr,lane_based_capacity_candidate_veh_per_hr,lane_based_capacity_evidence_class,capacity_evidence_class,free_flow_time_min,free_flow_time_evidence_class,base_disruption_raw,base_disruption_probability,base_disruption_evidence_class,benchmark_travel_time_min,benchmark_source_label,benchmark_snapshot_path,benchmark_evidence_class,attribute_assumptions,weak_for_final_claim,evidence_status,claim_boundary
'871458037'->'871457948':0:osm:73533718,osm:73533718,871458037,871457948,0,false,steps,unclassified,expert proxy,21.936154,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.043872,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458037'->'871457956':0:osm:73533713,osm:73533713,871458037,871457956,0,false,footway,unclassified,expert proxy,58.209524,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.116419,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458037'->'871458018':0:osm:73533713,osm:73533713,871458037,871458018,0,false,footway,unclassified,expert proxy,51.058336,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.102117,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458037'->'9194924790':0:osm:73533718,osm:73533718,871458037,9194924790,0,false,steps,unclassified,expert proxy,17.411814,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.034824,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458043'->'871457970':0:osm:503503959,osm:503503959,871458043,871457970,0,true,tertiary,tertiary,OSM-derived,95.415265,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.190831,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458046'->'3240699912':0:osm:73533714,osm:73533714,871458046,3240699912,0,false,footway,unclassified,expert proxy,51.531369,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.103063,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458046'->'871458028':0:osm:73533714,osm:73533714,871458046,871458028,0,false,footway,unclassified,expert proxy,21.442159,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.042884,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458048'->'871457976':0:osm:73533710,osm:73533710,871458048,871457976,0,false,steps,unclassified,expert proxy,24.185804,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.048372,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458048'->'871458029':0:osm:73533707,osm:73533707,871458048,871458029,0,false,footway,unclassified,expert proxy,25.978551,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.051957,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458048'->'9194924787':0:osm:73533710,osm:73533710,871458048,9194924787,0,false,steps,unclassified,expert proxy,14.717789,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.029436,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458048'->'9194924793':0:osm:73533707,osm:73533707,871458048,9194924793,0,false,footway,unclassified,expert proxy,15.296728,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.030593,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458051'->'11849996917':0:osm:59097419,osm:59097419,871458051,11849996917,0,true,tertiary,tertiary,OSM-derived,28.278184,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.056556,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871458051'->'13382743433':0:osm:1459210411,osm:1459210411,871458051,13382743433,0,false,service,service,OSM-derived,42.039058,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.126117,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871486131'->'436854839':0:osm:73533704,osm:73533704,871486131,436854839,0,false,footway,unclassified,expert proxy,9.06953,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.018139,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'871486131'->'9194924792':0:osm:73533704,osm:73533704,871486131,9194924792,0,false,footway,unclassified,expert proxy,0.972193,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.001944,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162496'->'4632210937':0:osm:481374921,osm:481374921,872162496,4632210937,0,true,tertiary,tertiary,OSM-derived,27.372549,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.054745,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162496'->'872162504':0:osm:481374921,osm:481374921,872162496,872162504,0,true,tertiary,tertiary,OSM-derived,119.80712,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.239614,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162504'->'13703134229':0:osm:481374921,osm:481374921,872162504,13703134229,0,true,tertiary,tertiary,OSM-derived,115.30722,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.230614,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162504'->'872162496':0:osm:481374921,osm:481374921,872162504,872162496,0,true,tertiary,tertiary,OSM-derived,119.80712,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.239614,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162506'->'4634697539':0:osm:1075246933,osm:1075246933,872162506,4634697539,0,true,tertiary,tertiary,OSM-derived,67.514913,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.13503,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162506'->'732440159':0:osm:1075246933,osm:1075246933,872162506,732440159,0,true,tertiary,tertiary,OSM-derived,65.659816,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.13132,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162510'->'4632210937':0:osm:481374921,osm:481374921,872162510,4632210937,0,true,tertiary,tertiary,OSM-derived,56.93251,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.113865,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'872162510'->'732440193':0:osm:481374921,osm:481374921,872162510,732440193,0,true,tertiary,tertiary,OSM-derived,84.399729,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.168799,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8748078712'->'4680385101':0:osm:75446398,osm:75446398,8748078712,4680385101,0,false,footway,unclassified,expert proxy,3.324878,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.00665,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8748078712'->'8748078713':0:osm:944932592,osm:944932592,8748078712,8748078713,0,false,footway,unclassified,expert proxy,14.116594,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.028233,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8748078712'->'896603653':0:osm:75446398,osm:75446398,8748078712,896603653,0,false,footway,unclassified,expert proxy,24.772916,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.049546,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8748078713'->'4680385120':0:osm:474014333,osm:474014333,8748078713,4680385120,0,false,footway,unclassified,expert proxy,3.329539,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.006659,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8748078713'->'4680385121':0:osm:474014333,osm:474014333,8748078713,4680385121,0,false,footway,unclassified,expert proxy,11.232543,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.022465,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8748078713'->'8748078712':0:osm:944932592,osm:944932592,8748078713,8748078712,0,false,footway,unclassified,expert proxy,14.116594,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.028233,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8780879215'->'9825254876':0:osm:596546874,osm:596546874,8780879215,9825254876,0,false,cycleway,unclassified,expert proxy,47.591328,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.095183,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8780879215'->'9825254878':0:osm:596546874,osm:596546874,8780879215,9825254878,0,false,cycleway,unclassified,expert proxy,11.327023,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.022654,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8780879216'->'9825254871':0:osm:596546874,osm:596546874,8780879216,9825254871,0,false,cycleway,unclassified,expert proxy,56.071213,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.112142,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'8780879216'->'9825254876':0:osm:596546874,osm:596546874,8780879216,9825254876,0,false,cycleway,unclassified,expert proxy,52.915531,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.105831,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294093'->'879294210':0:osm:74395475,osm:74395475,879294093,879294210,0,false,footway,unclassified,expert proxy,10.237359,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.020475,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294093'->'879294236':0:osm:74395432,osm:74395432,879294093,879294236,0,false,footway,unclassified,expert proxy,38.511391,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.077023,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294093'->'9429745815':0:osm:74395475,osm:74395475,879294093,9429745815,0,false,footway,unclassified,expert proxy,8.699348,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.017399,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294115'->'857271571':0:osm:72105301,osm:72105301,879294115,857271571,0,false,footway,unclassified,expert proxy,41.45749,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.082915,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294115'->'879294334':0:osm:74395446,osm:74395446,879294115,879294334,0,false,steps,unclassified,expert proxy,11.652052,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.023304,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294115'->'879294357':0:osm:72105301,osm:72105301,879294115,879294357,0,false,footway,unclassified,expert proxy,48.074194,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.096148,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294120'->'879294126':0:osm:74395463,osm:74395463,879294120,879294126,0,false,footway,unclassified,expert proxy,14.276658,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.028553,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294120'->'879294162':0:osm:714714348,osm:714714348,879294120,879294162,0,false,footway,unclassified,expert proxy,25.530538,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.051061,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294120'->'879294170':0:osm:74395457,osm:74395457,879294120,879294170,0,false,steps,unclassified,expert proxy,13.900929,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.027802,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294120'->'879294340':0:osm:714714348,osm:714714348,879294120,879294340,0,false,footway,unclassified,expert proxy,22.718212,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.045436,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294126'->'879294120':0:osm:74395463,osm:74395463,879294126,879294120,0,false,footway,unclassified,expert proxy,14.276658,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.028553,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294126'->'879294394':0:osm:74395436,osm:74395436,879294126,879294394,0,false,footway,unclassified,expert proxy,17.005374,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.034011,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294126'->'879294440':0:osm:74395436,osm:74395436,879294126,879294440,0,false,footway,unclassified,expert proxy,17.845351,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.035691,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294131'->'9194924786':0:osm:1142111577,osm:1142111577,879294131,9194924786,0,true,tertiary,tertiary,OSM-derived,74.191304,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.148383,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294136'->'879294258':0:osm:74395496,osm:74395496,879294136,879294258,0,false,footway,unclassified,expert proxy,42.699399,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.085399,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294136'->'879294349':0:osm:74395459,osm:74395459,879294136,879294349,0,false,footway,unclassified,expert proxy,10.90238,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.021805,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294136'->'879294385':0:osm:74395451,osm:74395451,879294136,879294385,0,false,steps,unclassified,expert proxy,10.90092,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.021802,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294136'->'879294407':0:osm:74395496,osm:74395496,879294136,879294407,0,false,footway,unclassified,expert proxy,46.973429,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.093947,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294141'->'3240699885':0:osm:664722431,osm:664722431,879294141,3240699885,0,false,footway,unclassified,expert proxy,13.372891,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.026746,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294141'->'879294338':0:osm:74395438,osm:74395438,879294141,879294338,0,false,footway,unclassified,expert proxy,47.327442,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.094655,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294141'->'879294436':0:osm:664722431,osm:664722431,879294141,879294436,0,false,footway,unclassified,expert proxy,47.477032,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.094954,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294144'->'3240699893':0:osm:671014593,osm:671014593,879294144,3240699893,0,false,footway,unclassified,expert proxy,78.651806,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.157304,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294144'->'6718134428':0:osm:671014593,osm:671014593,879294144,6718134428,0,false,footway,unclassified,expert proxy,6.593007,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.013186,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294154'->'2619561039':0:osm:481374923,osm:481374923,879294154,2619561039,0,true,tertiary,tertiary,OSM-derived,36.554935,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.07311,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294154'->'2619561047':0:osm:481374923,osm:481374923,879294154,2619561047,0,true,tertiary,tertiary,OSM-derived,37.805075,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.07561,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294154'->'9429745815':0:osm:74395475,osm:74395475,879294154,9429745815,0,false,footway,unclassified,expert proxy,11.222605,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.022445,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294162'->'6718134427':0:osm:714714348,osm:714714348,879294162,6718134427,0,false,footway,unclassified,expert proxy,26.574477,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.053149,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294162'->'879294120':0:osm:714714348,osm:714714348,879294162,879294120,0,false,footway,unclassified,expert proxy,25.530538,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.051061,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294162'->'879294394':0:osm:74395494,osm:74395494,879294162,879294394,0,false,footway,unclassified,expert proxy,15.739607,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.031479,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294165'->'7806023055':0:osm:1182808817,osm:1182808817,879294165,7806023055,0,false,footway,unclassified,expert proxy,12.371055,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.024742,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294165'->'8357174141':0:osm:1182808817,osm:1182808817,879294165,8357174141,0,false,footway,unclassified,expert proxy,102.221101,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.204442,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
