u,v,key,realworld_edge_id,osmid,highway,length_m,routeable_vehicle_highway,geometry_present,source
4161210538,4161210536,0,osm:474037616,474037616,service,172.381984,false,false,osm_overpass
4161210538,4161210539,0,osm:474037615,474037615,service,14.333000,false,false,osm_overpass
4161210539,4161210538,0,osm:474037615,474037615,service,14.333000,false,false,osm_overpass
4161210539,4680615099,0,osm:474037615,474037615,service,12.951015,false,false,osm_overpass
4161210541,4161210542,0,osm:474037614,474037614,service,50.442130,false,false,osm_overpass
4161210541,4680615091,0,osm:474037613,474037613,service,37.990861,false,false,osm_overpass
4161210542,4161210541,0,osm:474037614,474037614,service,50.442130,false,false,osm_overpass
4161210542,4648680626,0,osm:474037614,474037614,service,39.152382,false,false,osm_overpass
4161210543,4161210544,0,osm:474037614,474037614,service,9.301003,false,false,osm_overpass
4161210543,4648680626,0,osm:474037614,474037614,service,15.811034,false,false,osm_overpass
4161210544,4161210543,0,osm:474037614,474037614,service,9.301003,false,false,osm_overpass
4161210544,4648680629,0,osm:474037614,474037614,service,26.612353,false,false,osm_overpass
4161210545,4161210546,0,osm:474037614,474037614,service,12.989286,false,false,osm_overpass
4161210545,4648680629,0,osm:474037614,474037614,service,32.711619,false,false,osm_overpass
4161210546,4161210545,0,osm:474037614,474037614,service,12.989286,false,false,osm_overpass
4161210546,4161210547,0,osm:474037614,474037614,service,19.016039,false,false,osm_overpass
4161210547,4161210546,0,osm:474037614,474037614,service,19.016039,false,false,osm_overpass
4161210547,4161210548,0,osm:474037614,474037614,service,9.992241,false,false,osm_overpass
4161210548,4161210547,0,osm:474037614,474037614,service,9.992241,false,false,osm_overpass
4161210548,5208786825,0,osm:474037614,474037614,service,12.713299,false,false,osm_overpass
4186302819,765071273,0,osm:70998435,70998435,secondary,126.420365,true,false,osm_overpass
4186494526,5200495080,0,osm:536956289,536956289,residential,53.918763,true,false,osm_overpass
4186494526,732440843,0,osm:70998435,70998435,secondary,276.308918,true,false,osm_overpass
4186494526,765257847,0,osm:536960657,536960657,residential,12.540878,true,false,osm_overpass
4186494528,765257797,0,osm:61225055,61225055,residential,32.713828,true,false,osm_overpass
4186494528,765257822,0,osm:61225055,61225055,residential,8.432173,true,false,osm_overpass
4186494533,4698593429,0,osm:418201302,418201302,residential,42.629977,true,false,osm_overpass
4186494533,765257764,0,osm:418201303,418201303,residential,48.530592,true,false,osm_overpass
4186494533,765257800,0,osm:418201302,418201302,residential,45.243484,true,false,osm_overpass
4186494534,5200495080,0,osm:536956307,536956307,residential,118.050309,true,false,osm_overpass
4186494534,765257821,0,osm:369922244,369922244,residential,42.686467,true,false,osm_overpass
4186494536,5200495083,0,osm:536956291,536956291,residential,41.019282,true,false,osm_overpass
4186494536,765257761,0,osm:418201307,418201307,residential,108.195535,true,false,osm_overpass
4186494536,765257794,0,osm:536956291,536956291,residential,39.935376,true,false,osm_overpass
4186494537,4186494538,0,osm:536956291,536956291,residential,40.275412,true,false,osm_overpass
4186494537,765257723,0,osm:418201308,418201308,residential,101.956915,true,false,osm_overpass
4186494537,765257794,0,osm:536956291,536956291,residential,42.032582,true,false,osm_overpass
4186494538,4186494537,0,osm:536956291,536956291,residential,40.275412,true,false,osm_overpass
4186494538,4186494539,0,osm:536956291,536956291,residential,42.795283,true,false,osm_overpass
4186494538,765257715,0,osm:61225034,61225034,residential,91.109862,true,false,osm_overpass
4186494539,4186494538,0,osm:536956291,536956291,residential,42.795283,true,false,osm_overpass
4186494539,765257784,0,osm:418201310,418201310,residential,83.664036,true,false,osm_overpass
4186494539,765257795,0,osm:536956291,536956291,residential,43.260109,true,false,osm_overpass
4186494540,765257786,0,osm:61225055,61225055,residential,43.009782,true,false,osm_overpass
4186494540,765257835,0,osm:418201311,418201311,residential,58.218055,true,false,osm_overpass
4186553398,12814945616,0,osm:1384108673,1384108673,residential,3.772130,true,false,osm_overpass
4186553398,765257700,0,osm:418202380,418202380,residential,41.879314,true,false,osm_overpass
4186553405,5200410882,0,osm:536960652,536960652,tertiary,127.443526,true,false,osm_overpass
4186553405,5200410893,0,osm:536960652,536960652,tertiary,41.306258,true,false,osm_overpass
4186553407,765257735,0,osm:418202389,418202389,residential,119.059809,true,false,osm_overpass
4186553409,4186553410,0,osm:418202390,418202390,residential,42.401864,true,false,osm_overpass
4186553409,765071239,0,osm:418202390,418202390,residential,15.024583,true,false,osm_overpass
4186553410,4186553409,0,osm:418202390,418202390,residential,42.401864,true,false,osm_overpass
4186553410,765257841,0,osm:418202390,418202390,residential,116.889200,true,false,osm_overpass
4186585982,1809518763,0,osm:418203167,418203167,residential,31.688961,true,false,osm_overpass
4186585982,765257819,0,osm:536956280,536956280,residential,11.473313,true,false,osm_overpass
4186585983,1805727402,0,osm:418203168,418203168,residential,41.313305,true,false,osm_overpass
4186585984,1805727448,0,osm:418203169,418203169,residential,48.021607,true,false,osm_overpass
4186585984,765257819,0,osm:1022445072,1022445072,tertiary,154.413904,true,false,osm_overpass
4186585984,765257946,0,osm:1022445072,1022445072,tertiary,11.947434,true,false,osm_overpass
4186634089,1805727405,0,osm:418204524,418204524,residential,69.756495,true,false,osm_overpass
4186634089,1809514696,0,osm:418204522,418204522,residential,41.102174,true,false,osm_overpass
4186634089,4186634095,0,osm:418204524,418204524,residential,73.519880,true,false,osm_overpass
4186634090,4186634091,0,osm:418204523,418204523,residential,112.601862,true,false,osm_overpass
4186634090,4186634092,0,osm:418204523,418204523,residential,71.884197,true,false,osm_overpass
4186634091,1805727405,0,osm:418204520,418204520,residential,31.701480,true,false,osm_overpass
4186634091,1805727413,0,osm:418204520,418204520,residential,46.291191,true,false,osm_overpass
4186634091,4186634090,0,osm:418204523,418204523,residential,112.601862,true,false,osm_overpass
4186634092,4186634090,0,osm:418204523,418204523,residential,71.884197,true,false,osm_overpass
4186634092,4186634093,0,osm:418204523,418204523,residential,14.001438,true,false,osm_overpass
4186634093,4186634092,0,osm:418204523,418204523,residential,14.001438,true,false,osm_overpass
4186634093,732440793,0,osm:70998432,70998432,secondary,14.494716,true,false,osm_overpass
4186634095,4186634089,0,osm:418204524,418204524,residential,73.519880,true,false,osm_overpass
4186634095,4186634096,0,osm:418204524,418204524,residential,48.090685,true,false,osm_overpass
4186634096,4186634095,0,osm:418204524,418204524,residential,48.090685,true,false,osm_overpass
4186634096,4186634097,0,osm:418204524,418204524,residential,9.763660,true,false,osm_overpass
4186634097,4186634096,0,osm:418204524,418204524,residential,9.763660,true,false,osm_overpass
4186634097,732440722,0,osm:70998393,70998393,secondary,57.361107,true,false,osm_overpass
4186634098,13383211076,0,osm:610081321,610081321,residential,4.566744,true,false,osm_overpass
4186634098,5778231308,0,osm:610081321,610081321,residential,5.430391,true,false,osm_overpass
4186634098,9903670411,0,osm:169789437,169789437,tertiary,29.807631,true,false,osm_overpass
4186634099,4186634104,0,osm:70998336,70998336,secondary,143.121459,true,false,osm_overpass
4186634100,5778231317,0,osm:418204527,418204527,residential,33.969622,true,false,osm_overpass
4186634101,1805781004,0,osm:418204530,418204530,residential,50.691401,true,false,osm_overpass
4186634101,5778231321,0,osm:610081315,610081315,residential,3.793126,true,false,osm_overpass
4186634102,13383218332,0,osm:1459270130,1459270130,service,10.290002,false,false,osm_overpass
4186634102,1805727449,0,osm:610081318,610081318,residential,13.167501,true,false,osm_overpass
4186634102,4186634105,0,osm:610081318,610081318,residential,75.076616,true,false,osm_overpass
4186634103,13383211076,0,osm:610081321,610081321,residential,139.097354,true,false,osm_overpass
4186634103,4186634104,0,osm:610081321,610081321,residential,14.393215,true,false,osm_overpass
4186634104,4186634103,0,osm:610081321,610081321,residential,14.393215,true,false,osm_overpass
4186634104,845976076,0,osm:522343765,522343765,secondary,20.477563,true,false,osm_overpass
4186634105,4186634102,0,osm:610081318,610081318,residential,75.076616,true,false,osm_overpass
4186634105,4186634106,0,osm:256283269,256283269,residential,45.293848,true,false,osm_overpass
4186634105,5778231316,0,osm:610081318,610081318,residential,58.813026,true,false,osm_overpass
4186634106,1805727399,0,osm:418204529,418204529,residential,135.561014,true,false,osm_overpass
4186634106,1805727403,0,osm:256283269,256283269,residential,37.503449,true,false,osm_overpass
4186634106,1805727491,0,osm:256283267,256283267,residential,42.784817,true,false,osm_overpass
4186634106,4186634105,0,osm:256283269,256283269,residential,45.293848,true,false,osm_overpass
4186634107,1805727464,0,osm:169406148,169406148,residential,82.869261,true,false,osm_overpass
4186634107,1805781004,0,osm:418204530,418204530,residential,24.888666,true,false,osm_overpass
4186634107,6856867606,0,osm:418204520,418204520,residential,22.514570,true,false,osm_overpass
4186634108,1805727428,0,osm:418204531,418204531,residential,99.436038,true,false,osm_overpass
4186634108,1805727434,0,osm:169406141,169406141,residential,40.575759,true,false,osm_overpass
4186634108,1805727484,0,osm:418203168,418203168,residential,44.116046,true,false,osm_overpass
4186634109,11889136521,0,osm:169789721,169789721,service,38.123338,false,false,osm_overpass
4186634109,1805727394,0,osm:418204529,418204529,residential,30.803557,true,false,osm_overpass
4186634109,1805727399,0,osm:418204529,418204529,residential,71.315076,true,false,osm_overpass
4186634110,1805727412,0,osm:418204532,418204532,residential,102.258536,true,false,osm_overpass
4186634110,1805727427,0,osm:256283273,256283273,residential,14.584200,true,false,osm_overpass
4186634110,1805727477,0,osm:418204534,418204534,residential,39.976950,true,false,osm_overpass
4186634111,11090683569,0,osm:169406139,169406139,residential,21.014989,true,false,osm_overpass
4186634111,1805727387,0,osm:418204537,418204537,residential,42.844492,true,false,osm_overpass
4186634111,1805727401,0,osm:418204535,418204535,residential,42.436741,true,false,osm_overpass
4186634111,1805727469,0,osm:169406139,169406139,residential,100.689540,true,false,osm_overpass
4186693771,1809514666,0,osm:1255914958,1255914958,residential,45.570688,true,false,osm_overpass
4186693771,1809514736,0,osm:418205960,418205960,residential,48.140539,true,false,osm_overpass
4186693771,4186722612,0,osm:236038558,236038558,residential,44.958851,true,false,osm_overpass
4186693772,1809517914,0,osm:169789679,169789679,residential,31.925101,true,false,osm_overpass
4186693772,4186693773,0,osm:418205961,418205961,residential,58.972876,true,false,osm_overpass
4186693773,1809517137,0,osm:169789616,169789616,residential,49.540577,true,false,osm_overpass
4186693773,4186693772,0,osm:418205961,418205961,residential,58.972876,true,false,osm_overpass
4186693774,11090683562,0,osm:418205962,418205962,residential,8.799891,true,false,osm_overpass
4186693774,2280491856,0,osm:522343766,522343766,primary,111.364356,true,false,osm_overpass
4186693775,1809514744,0,osm:418205967,418205967,residential,48.072728,true,false,osm_overpass
4186693776,1809514683,0,osm:256283271,256283271,residential,42.096271,true,false,osm_overpass
4186693777,1809514688,0,osm:169789439,169789439,residential,102.059214,true,false,osm_overpass
4186693777,1809514717,0,osm:256283274,256283274,residential,5.756425,true,false,osm_overpass
4186693778,2619561048,0,osm:256283274,256283274,residential,43.521356,true,false,osm_overpass
4186693778,4186693780,0,osm:418205971,418205971,residential,41.636802,true,false,osm_overpass
4186693779,13383181853,0,osm:418205970,418205970,service,42.801579,false,false,osm_overpass
4186693779,1809514710,0,osm:391710900,391710900,tertiary,128.218323,true,false,osm_overpass
4186693779,2619561041,0,osm:391710900,391710900,tertiary,43.170096,true,false,osm_overpass
4186693780,1809514747,0,osm:418205972,418205972,residential,42.452159,true,false,osm_overpass
4186693780,4186693778,0,osm:418205971,418205971,residential,41.636802,true,false,osm_overpass
4186693781,2441141824,0,osm:169789441,169789441,residential,114.522158,true,false,osm_overpass
4186693781,4186693780,0,osm:418205972,418205972,residential,46.751606,true,false,osm_overpass
4186722604,1809570218,0,osm:418206342,418206342,residential,189.851065,true,false,osm_overpass
4186722604,2912275821,0,osm:169796368,169796368,residential,132.919165,true,false,osm_overpass
4186722606,1809570236,0,osm:391710900,391710900,tertiary,127.619690,true,false,osm_overpass
4186722606,2911195462,0,osm:391710900,391710900,tertiary,52.618665,true,false,osm_overpass
4186722611,10090030409,0,osm:169796369,169796369,residential,44.700671,true,false,osm_overpass
4186722611,10090036243,0,osm:169796369,169796369,residential,73.555528,true,false,osm_overpass
4186722611,4309827860,0,osm:418206346,418206346,tertiary,38.092018,true,false,osm_overpass
4186722612,1809570222,0,osm:391710900,391710900,tertiary,23.483820,true,false,osm_overpass
4186722612,1809570266,0,osm:418206347,418206347,residential,42.183166,true,false,osm_overpass
4186722612,4186693771,0,osm:236038558,236038558,residential,44.958851,true,false,osm_overpass
4186722612,436808667,0,osm:391710900,391710900,tertiary,95.774370,true,false,osm_overpass
4186722613,1809570262,0,osm:169796369,169796369,residential,36.893233,true,false,osm_overpass
4186722613,1809570267,0,osm:169796369,169796369,residential,170.635719,true,false,osm_overpass
4187635662,11407533009,0,osm:169794477,169794477,residential,38.254527,true,false,osm_overpass
4187635662,1809557472,0,osm:369920720,369920720,residential,113.892111,true,false,osm_overpass
4187635662,1809557481,0,osm:369920720,369920720,residential,112.237684,true,false,osm_overpass
4187635662,1809559260,0,osm:418330564,418330564,residential,40.295507,true,false,osm_overpass
4187635663,10944115545,0,osm:418330565,418330565,residential,12.344422,true,false,osm_overpass
4187635663,6221983175,0,osm:1178106245,1178106245,primary,55.352881,true,false,osm_overpass
4187635664,1809559219,0,osm:369920364,369920364,residential,63.491792,true,false,osm_overpass
4187635664,1809559268,0,osm:369920364,369920364,residential,49.978984,true,false,osm_overpass
4187635665,1809557481,0,osm:369920720,369920720,residential,114.604354,true,false,osm_overpass
4187635665,1809557482,0,osm:369920720,369920720,residential,45.146512,true,false,osm_overpass
4187635666,13382727840,0,osm:369920719,369920719,residential,135.272555,true,false,osm_overpass
4187635667,1809559256,0,osm:418330567,418330567,residential,42.685236,true,false,osm_overpass
4187635667,1809559261,0,osm:169794474,169794474,residential,125.246178,true,false,osm_overpass
4187635668,1809559215,0,osm:369920700,369920700,residential,31.731854,true,false,osm_overpass
4187635668,1809559219,0,osm:369920363,369920363,residential,45.265711,true,false,osm_overpass
4187635668,1809559226,0,osm:418330568,418330568,residential,58.439393,true,false,osm_overpass
4187635668,1809559245,0,osm:369920363,369920363,residential,38.256489,true,false,osm_overpass
4187635669,4658464182,0,osm:169794285,169794285,residential,9.527891,true,false,osm_overpass
4187682184,1809571558,0,osm:471684939,471684939,service,3.810135,false,false,osm_overpass
4187682184,4658444282,0,osm:471684939,471684939,service,13.684368,false,false,osm_overpass
4187682186,4658444279,0,osm:471684939,471684939,service,73.856525,false,false,osm_overpass
4187682186,4658447017,0,osm:471684939,471684939,service,12.641885,false,false,osm_overpass
4187682186,4658463778,0,osm:471685264,471685264,footway,37.643298,false,false,osm_overpass
4187682396,1809571554,0,osm:169796570,169796570,residential,167.530593,true,false,osm_overpass
4187682396,1809571570,0,osm:418335467,418335467,residential,36.204389,true,false,osm_overpass
4187682396,1809571572,0,osm:169796571,169796571,residential,39.235379,true,false,osm_overpass
4187682397,10911566231,0,osm:169796579,169796579,residential,18.468154,true,false,osm_overpass
4187682397,1809571547,0,osm:169796579,169796579,residential,19.129893,true,false,osm_overpass
4187682397,1809571550,0,osm:418335467,418335467,residential,105.464998,true,false,osm_overpass
4187682397,1809573257,0,osm:418335468,418335468,residential,11.903406,true,false,osm_overpass
4187682399,1809573254,0,osm:169796669,169796669,residential,38.540743,true,false,osm_overpass
4187682399,1809573258,0,osm:169796669,169796669,residential,2.813152,true,false,osm_overpass
4187682399,1809573290,0,osm:418335470,418335470,footway,38.074710,false,false,osm_overpass
4187682404,1809573305,0,osm:169796677,169796677,residential,113.383369,true,false,osm_overpass
4187682404,1809573308,0,osm:169796677,169796677,residential,59.431098,true,false,osm_overpass
4187682404,1809573840,0,osm:169796730,169796730,residential,32.949468,true,false,osm_overpass
4187682404,1809574155,0,osm:418335474,418335474,service,37.976696,false,false,osm_overpass
4187682405,1809573837,0,osm:369920714,369920714,residential,50.522345,true,false,osm_overpass
4187682405,1809573841,0,osm:369920717,369920717,residential,37.747656,true,false,osm_overpass
4187682405,1809573849,0,osm:369920717,369920717,residential,42.755793,true,false,osm_overpass
4187682405,1809573856,0,osm:418335476,418335476,residential,190.409427,true,false,osm_overpass
4187682406,1809573856,0,osm:169796728,169796728,residential,59.091870,true,false,osm_overpass
4187682406,1809584217,0,osm:418335478,418335478,residential,64.753177,true,false,osm_overpass
4187682406,436862949,0,osm:908081922,908081922,secondary,59.826665,true,false,osm_overpass
4187682406,436862950,0,osm:490868632,490868632,secondary,36.877636,true,false,osm_overpass
4187682407,1809570752,0,osm:908111135,908111135,tertiary,99.565838,true,false,osm_overpass
4187682407,1809574159,0,osm:369920724,369920724,residential,47.819832,true,false,osm_overpass
4187682407,1810772893,0,osm:418335481,418335481,residential,40.750925,true,false,osm_overpass
4187682407,845893919,0,osm:908111135,908111135,tertiary,57.912565,true,false,osm_overpass
4187682408,1809573288,0,osm:169796679,169796679,residential,11.164050,true,false,osm_overpass
4187682408,1809573310,0,osm:169796679,169796679,residential,15.008893,true,false,osm_overpass
4187713491,13640712882,0,osm:418339413,418339413,tertiary,17.195417,true,false,osm_overpass
4187713491,13640712895,0,osm:169794655,169794655,tertiary,11.526141,true,false,osm_overpass
4187713491,4187713492,0,osm:70998383,70998383,secondary,329.135583,true,false,osm_overpass
4187713491,845975955,0,osm:70998383,70998383,secondary,204.634727,true,false,osm_overpass
4187713492,13640712884,0,osm:418339414,418339414,tertiary,17.449926,true,false,osm_overpass
4187713492,13640712892,0,osm:169794654,169794654,tertiary,12.152230,true,false,osm_overpass
4187713492,1809560160,0,osm:70998383,70998383,secondary,147.328840,true,false,osm_overpass
4187713492,4187713491,0,osm:70998383,70998383,secondary,329.135583,true,false,osm_overpass
4187713493,1809564328,0,osm:169795501,169795501,residential,152.902024,true,false,osm_overpass
4187713493,1809564338,0,osm:369920726,369920726,residential,44.689161,true,false,osm_overpass
4187713493,6344485733,0,osm:169795501,169795501,residential,6.176097,true,false,osm_overpass
4187713493,6346331445,0,osm:418339415,418339415,residential,3.903226,true,false,osm_overpass
4187713494,1809560169,0,osm:418339416,418339416,residential,98.010230,true,false,osm_overpass
4187713494,1809564322,0,osm:169795481,169795481,residential,36.136903,true,false,osm_overpass
4187713494,6346331437,0,osm:369920723,369920723,residential,3.499968,true,false,osm_overpass
4187713494,6346338682,0,osm:169795481,169795481,residential,3.461406,true,false,osm_overpass
4187713495,1809560163,0,osm:369920709,369920709,residential,143.239270,true,false,osm_overpass
4187713495,1809560175,0,osm:369920709,369920709,residential,44.858658,true,false,osm_overpass
4187713496,1809560166,0,osm:418339417,418339417,residential,108.581642,true,false,osm_overpass
4187713496,4187713497,0,osm:418339417,418339417,residential,43.617817,true,false,osm_overpass
4187713497,1809564271,0,osm:169795483,169795483,residential,108.542276,true,false,osm_overpass
4187713497,4187713496,0,osm:418339417,418339417,residential,43.617817,true,false,osm_overpass
4187713497,6346331447,0,osm:169795483,169795483,residential,4.097086,true,false,osm_overpass
4187713497,6346331449,0,osm:418339418,418339418,residential,4.877455,true,false,osm_overpass
4187713498,11897984837,0,osm:169794655,169794655,tertiary,26.320086,true,false,osm_overpass
4187713498,1809564314,0,osm:418339418,418339418,residential,45.758113,true,false,osm_overpass
4187713498,2911195469,0,osm:169794655,169794655,tertiary,110.566209,true,false,osm_overpass
4187713498,6346331451,0,osm:418339419,418339419,residential,3.927953,true,false,osm_overpass
4187713499,1809560165,0,osm:369920697,369920697,residential,172.952221,true,false,osm_overpass
4187713499,1809564266,0,osm:169795495,169795495,residential,36.081133,true,false,osm_overpass
4187713499,1809564276,0,osm:418339419,418339419,residential,39.700078,true,false,osm_overpass
4187713499,6344476924,0,osm:169795495,169795495,residential,10.113158,true,false,osm_overpass
4187713500,1809560158,0,osm:169794654,169794654,tertiary,44.727168,true,false,osm_overpass
4187713500,1809564286,0,osm:169795479,169795479,residential,45.790709,true,false,osm_overpass
4187713500,1809564300,0,osm:418339420,418339420,residential,138.102638,true,false,osm_overpass
4187713500,1809564334,0,osm:169794654,169794654,tertiary,45.499918,true,false,osm_overpass
4187713501,1809584176,0,osm:169797840,169797840,residential,48.504882,true,false,osm_overpass
4187713501,1809629710,0,osm:418339422,418339422,residential,64.604061,true,false,osm_overpass
4187713501,436808702,0,osm:908081921,908081921,tertiary,3.575672,true,false,osm_overpass
4187713501,436808703,0,osm:908081921,908081921,tertiary,8.484312,true,false,osm_overpass
4187713502,1809578789,0,osm:169797834,169797834,residential,48.827920,true,false,osm_overpass
4187713502,1809629779,0,osm:418339423,418339423,residential,65.593517,true,false,osm_overpass
4187713502,436808703,0,osm:908081921,908081921,tertiary,32.399223,true,false,osm_overpass
4187713502,436808705,0,osm:908081921,908081921,tertiary,66.611400,true,false,osm_overpass
4187713503,1809578796,0,osm:369920696,369920696,residential,151.858290,true,false,osm_overpass
4187713503,1809578801,0,osm:369920725,369920725,residential,41.644165,true,false,osm_overpass
4187713503,1809584171,0,osm:418339424,418339424,residential,42.266274,true,false,osm_overpass
4187713503,1809584179,0,osm:369920696,369920696,residential,20.712668,true,false,osm_overpass
4187713504,1809578801,0,osm:369920725,369920725,residential,40.129037,true,false,osm_overpass
4187713504,1809578814,0,osm:169797395,169797395,residential,152.352257,true,false,osm_overpass
4187713504,4187713505,0,osm:418339425,418339425,residential,39.420817,true,false,osm_overpass
4187713504,436862953,0,osm:169797395,169797395,residential,65.141577,true,false,osm_overpass
4187713505,1809578805,0,osm:418339425,418339425,residential,151.187557,true,false,osm_overpass
4187713505,4187713504,0,osm:418339425,418339425,residential,39.420817,true,false,osm_overpass
4187713506,1809578805,0,osm:418339425,418339425,residential,143.701415,true,false,osm_overpass
4187713506,1809578806,0,osm:169797833,169797833,residential,41.468432,true,false,osm_overpass
4187713506,6348622148,0,osm:369920722,369920722,residential,3.295587,true,false,osm_overpass
4188616727,1809629646,0,osm:418427377,418427377,tertiary,10.025877,true,false,osm_overpass
4188616727,1809629810,0,osm:169802358,169802358,tertiary,51.612172,true,false,osm_overpass
4188616727,4188616730,0,osm:418427380,418427380,residential,144.896601,true,false,osm_overpass
4188616728,1809629625,0,osm:169802383,169802383,tertiary,38.799521,true,false,osm_overpass
4188616728,414684647,0,osm:418427378,418427378,residential,9.252139,true,false,osm_overpass
4188616728,4188616737,0,osm:418427378,418427378,residential,113.739809,true,false,osm_overpass
4188616729,1809629646,0,osm:418427377,418427377,tertiary,37.542909,true,false,osm_overpass
4188616729,1809629710,0,osm:169802384,169802384,residential,144.292449,true,false,osm_overpass
4188616729,1809629720,0,osm:418427379,418427379,residential,100.830900,true,false,osm_overpass
4188616729,436808701,0,osm:418427377,418427377,tertiary,65.944645,true,false,osm_overpass
4188616730,1809629710,0,osm:418339422,418339422,residential,49.514852,true,false,osm_overpass
4188616730,1809629802,0,osm:418339422,418339422,residential,52.963395,true,false,osm_overpass
4188616730,2912275829,0,osm:418427382,418427382,residential,40.922203,true,false,osm_overpass
4188616730,4188616727,0,osm:418427380,418427380,residential,144.896601,true,false,osm_overpass
4188616731,1809629641,0,osm:169802360,169802360,residential,169.959148,true,false,osm_overpass
4188616731,1809629643,0,osm:418427381,418427381,residential,145.174132,true,false,osm_overpass
4188616731,4188616732,0,osm:393849272,393849272,tertiary,51.573265,true,false,osm_overpass
4188616731,436817710,0,osm:393849272,393849272,tertiary,43.281277,true,false,osm_overpass
4188616732,1809629656,0,osm:393849272,393849272,tertiary,54.259050,true,false,osm_overpass
4188616732,1809629862,0,osm:169802392,169802392,residential,167.233453,true,false,osm_overpass
4188616732,2912275829,0,osm:418427382,418427382,residential,145.051413,true,false,osm_overpass
4188616732,4188616731,0,osm:393849272,393849272,tertiary,51.573265,true,false,osm_overpass
4188616733,1809629658,0,osm:418427384,418427384,residential,38.620611,true,false,osm_overpass
4188616733,1809629714,0,osm:418427383,418427383,residential,44.069356,true,false,osm_overpass
4188616733,2911261253,0,osm:418427386,418427386,tertiary,106.220607,true,false,osm_overpass
4188616733,4188616736,0,osm:418427386,418427386,tertiary,62.570746,true,false,osm_overpass
4188616734,1809629658,0,osm:418427384,418427384,residential,44.144782,true,false,osm_overpass
4188616734,1809629725,0,osm:169802389,169802389,residential,53.017825,true,false,osm_overpass
4188616734,2591360122,0,osm:169802391,169802391,residential,79.713969,true,false,osm_overpass
4188616734,2911261251,0,osm:169802389,169802389,residential,116.807678,true,false,osm_overpass
4188616735,1809629813,0,osm:418427385,418427385,residential,23.547169,true,false,osm_overpass
4188616735,1809629865,0,osm:169802381,169802381,residential,234.796773,true,false,osm_overpass
4188616736,2591361652,0,osm:392694216,392694216,residential,49.573037,true,false,osm_overpass
4188616736,4188616733,0,osm:418427386,418427386,tertiary,62.570746,true,false,osm_overpass
4188616736,436839779,0,osm:392694216,392694216,residential,72.192688,true,false,osm_overpass
4188616736,436844660,0,osm:37400669,37400669,tertiary,15.212919,true,false,osm_overpass
4188616737,1809629865,0,osm:418427388,418427388,residential,54.234339,true,false,osm_overpass
4188616737,2911261257,0,osm:169802366,169802366,residential,105.282390,true,false,osm_overpass
4188616737,4188616728,0,osm:418427378,418427378,residential,113.739809,true,false,osm_overpass
4188616737,4658502082,0,osm:471689459,471689459,footway,38.829550,false,false,osm_overpass
4188616738,1809629785,0,osm:418427392,418427392,residential,7.352298,true,false,osm_overpass
4188616739,1809629805,0,osm:418427390,418427390,service,44.737035,false,false,osm_overpass
4188616739,4188616740,0,osm:418427390,418427390,service,28.338497,false,false,osm_overpass
4188616740,1809629785,0,osm:418427390,418427390,service,12.219612,false,false,osm_overpass
4188616740,4188616739,0,osm:418427390,418427390,service,28.338497,false,false,osm_overpass
4188616741,1809629632,0,osm:169802372,169802372,residential,49.788591,true,false,osm_overpass
4188616741,1809629638,0,osm:418427392,418427392,residential,140.498184,true,false,osm_overpass
4188616741,2591361652,0,osm:392694216,392694216,residential,74.003228,true,false,osm_overpass
4188616741,8969922184,0,osm:392694216,392694216,residential,109.952042,true,false,osm_overpass
4188616742,1809629667,0,osm:418427394,418427394,residential,30.032159,true,false,osm_overpass
4188616742,1809629861,0,osm:418427383,418427383,residential,48.244935,true,false,osm_overpass
4188616742,2912275841,0,osm:418427395,418427395,residential,88.568599,true,false,osm_overpass
4188616743,13649516826,0,osm:169802372,169802372,residential,37.262069,true,false,osm_overpass
4188616743,1809629675,0,osm:169802372,169802372,residential,157.301724,true,false,osm_overpass
4188616743,1809629738,0,osm:418427690,418427690,residential,41.090499,true,false,osm_overpass
4188616743,1809629748,0,osm:418427396,418427396,residential,47.327547,true,false,osm_overpass
4188616744,1809629875,0,osm:169802376,169802376,residential,4.836856,true,false,osm_overpass
4188616744,4188616745,0,osm:169802376,169802376,residential,3.009303,true,false,osm_overpass
4188616745,4188616744,0,osm:169802376,169802376,residential,3.009303,true,false,osm_overpass
4188616745,4188616746,0,osm:169802376,169802376,residential,25.709087,true,false,osm_overpass
4188616746,1809629628,0,osm:418427398,418427398,residential,52.280017,true,false,osm_overpass
4188616746,1809629877,0,osm:169802376,169802376,residential,19.568545,true,false,osm_overpass
4188616746,2911261251,0,osm:169802389,169802389,residential,69.758714,true,false,osm_overpass
4188616746,4188616745,0,osm:169802376,169802376,residential,25.709087,true,false,osm_overpass
4188618891,13649516824,0,osm:418427398,418427398,residential,38.154080,true,false,osm_overpass
4188618891,1809629736,0,osm:418427691,418427691,residential,101.591819,true,false,osm_overpass
4188618891,1809629768,0,osm:418427398,418427398,residential,43.462070,true,false,osm_overpass
4188618891,1809629838,0,osm:169802367,169802367,residential,44.630721,true,false,osm_overpass
4188692651,13660526446,0,osm:418431216,418431216,residential,4.996948,true,false,osm_overpass
4188692651,1810772930,0,osm:418431214,418431214,residential,46.381326,true,false,osm_overpass
4188692651,436870659,0,osm:37402547,37402547,tertiary,35.873865,true,false,osm_overpass
4188692651,436870661,0,osm:37402547,37402547,tertiary,59.269579,true,false,osm_overpass
4188692656,1809635670,0,osm:169802932,169802932,residential,58.564550,true,false,osm_overpass
