metric,rank,parameter_id,salib_name,method,max_abs_delta,mean_abs_delta,max_abs_delta_level,max_abs_delta_policy_id,max_abs_delta_scenario_id,baseline_value,low_value,high_value,unit,applies_to,scenario_filter,run_count,evidence_label,claim_scope,mu,mu_star,sigma,mu_star_conf,sample_count,num_trajectories,num_levels
censored_count,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,0.0,0.0,,baseline_multimodal,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,multimodal_lastmile_redundancy,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,rail_delay_or_partial_unavailability,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,transfer_per_passenger_delay,transfer_per_passenger_delay,salib_morris,0.0,0.0,,staggered_or_adaptive_dispatch,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,,,,baseline_multimodal,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_corridor_redundancy,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,0.0,0.0,,bus_only,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,,,,fleet_shortage_stress,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,,,,multimodal_increased_feeder_capacity,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,,,,multimodal_lastmile_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,,,,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p80_arrival_time,14,turnaround_time,turnaround_time,salib_morris,,,,staggered_or_adaptive_dispatch,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,,,,baseline_multimodal,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,,,,fleet_shortage_stress,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,,,,multimodal_increased_feeder_capacity,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,,,,multimodal_lastmile_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,,,,rail_delay_or_partial_unavailability,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,capacity_reduction_factor,capacity_reduction_factor,salib_morris,,,,staggered_or_adaptive_dispatch,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,,,,,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_corridor_redundancy,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_critical_link_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,dispatch_interval,dispatch_interval,salib_morris,22.5,22.5,,bus_only,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,22.5,22.5,6.123724,5.290273,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,baseline_multimodal,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,fleet_shortage_stress,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_access_origin_to_station,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_last_mile_station_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_rail_station_access,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_random_blockage,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_random_capacity_reduction,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_increased_feeder_capacity,songpa_spatial_tancheon_corridor,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_lastmile_redundancy,no_disruption,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
p95_arrival_time,1,passenger_volume,passenger_volume,salib_morris,35.625,35.625,,multimodal_lastmile_redundancy,songpa_access_origin_to_destination,,,,,,,60,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,35.625,35.625,26.954823,22.670028,60,4,4
