rail_headway_min,lastmile_fleet_size,rail_capacity_pax_per_train,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window
7.5,23,2000,0.5,baseline,blocked,,1,2,637.8750975227287,691.0345938171254,-53.15949629439672,637.8750975227287,691.0345938171254,-53.15949629439672,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.678,0.33609999999999995,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,986.13,31.19,0.0,960.0,0.0,483.79,0.0,483.79,986.13,514.98,471.15,0.0,960.0,-960.0,986.13,1474.98,-488.85,42875.06,82390.64,-39515.58,1.0141,1.9418,-0.9277,1.0141,0.678,0.33609999999999995,582.8750975227287,636.0345813089767,-53.159483786248074,623.3750975227288,676.5345938171255,-53.15949629439672,632.8750975227287,686.0345938171254,-53.15949629439672,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,2,3,637.5237624197466,695.9581041984072,-58.43434177866061,637.5237624197466,695.9581041984072,-58.43434177866061,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.6296,0.3927999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,597.04,0.0,597.04,978.05,628.23,349.81999999999994,0.0,960.0,-960.0,978.05,1588.23,-610.1800000000001,42523.72,87314.15,-44790.42999999999,1.0224,1.5918,-0.5694000000000001,1.0224,0.6296,0.3927999999999999,582.5237624197466,640.9580883063297,-58.43432588658311,623.0237624197467,681.4581041984073,-58.43434177866061,632.5237624197466,690.9581041984072,-58.43434177866061,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,0.5,baseline,blocked,,4,5,637.9843329309556,691.0345938171254,-53.05026088616978,637.9843329309556,691.0345938171254,-53.05026088616978,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.678,0.3335,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,988.64,31.19,0.0,960.0,0.0,483.79,0.0,483.79,988.64,514.98,473.65999999999997,0.0,960.0,-960.0,988.64,1474.98,-486.34000000000003,42984.29,82390.64,-39406.35,1.0115,1.9418,-0.9302999999999999,1.0115,0.678,0.3335,582.9843329309556,636.0345813089767,-53.05024837802114,623.4843329309557,676.5345938171255,-53.05026088616978,632.9843329309556,686.0345938171254,-53.05026088616978,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,0.5,baseline,blocked,,6,7,637.5237624197466,695.2581902275798,-57.734427807833185,637.5237624197466,695.2581902275798,-57.734427807833185,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.6361,0.3863,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,580.94,0.0,580.94,978.05,612.13,365.91999999999996,0.0,960.0,-960.0,978.05,1572.13,-594.0800000000002,42523.72,86614.23,-44090.509999999995,1.0224,1.6336,-0.6112,1.0224,0.6361,0.3863,582.5237624197466,640.2581748095965,-57.73441238984992,623.0237624197467,680.7581902275799,-57.734427807833185,632.5237624197466,690.2581902275798,-57.734427807833185,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,0.5,baseline,blocked,,8,9,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,9,10,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,10,11,638.5482815575589,691.0345938171254,-52.48631225956649,638.5482815575589,691.0345938171254,-52.48631225956649,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.678,0.3203999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,1001.61,31.19,0.0,960.0,0.0,483.79,0.0,483.79,1001.61,514.98,486.63,0.0,960.0,-960.0,1001.61,1474.98,-473.37,43548.23,82390.64,-38842.409999999996,0.9984,1.9418,-0.9434,0.9984,0.678,0.3203999999999999,583.5482815575589,636.0345813089767,-52.486299751417846,624.048281557559,676.5345938171255,-52.48631225956649,633.5482815575589,686.0345938171254,-52.48631225956649,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,11,12,637.5237624197466,695.9335107565742,-58.40974833682753,637.5237624197466,695.9335107565742,-58.40974833682753,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.6299,0.39249999999999996,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,596.47,0.0,596.47,978.05,627.66,350.39,0.0,960.0,-960.0,978.05,1587.66,-609.6100000000001,42523.72,87289.55,-44765.83,1.0224,1.5932,-0.5708,1.0224,0.6299,0.39249999999999996,582.5237624197466,640.933495410158,-58.409732990411385,623.0237624197467,681.4335107565743,-58.40974833682753,632.5237624197466,690.9335107565742,-58.40974833682753,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,12,13,637.9428226562882,691.0345938171254,-53.0917711608372,637.9428226562882,691.0345938171254,-53.0917711608372,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.678,0.3344999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,987.68,31.19,0.0,960.0,0.0,483.79,0.0,483.79,987.68,514.98,472.69999999999993,0.0,960.0,-960.0,987.68,1474.98,-487.30000000000007,42942.77,82390.64,-39447.87,1.0125,1.9418,-0.9293,1.0125,0.678,0.3344999999999999,582.9428226562882,636.0345813089767,-53.091758652688554,623.4428226562883,676.5345938171255,-53.0917711608372,632.9428226562882,686.0345938171254,-53.0917711608372,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,13,14,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,23,2000,0.5,baseline,blocked,,14,15,641.0492339638689,691.0345938171254,-49.985359853256455,641.0492339638689,691.0345938171254,-49.985359853256455,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.678,0.2662,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,1059.13,31.19,0.0,960.0,0.0,483.79,0.0,483.79,1059.13,514.98,544.1500000000001,0.0,960.0,-960.0,1059.13,1474.98,-415.8499999999999,46049.18,82390.64,-36341.46,0.9442,1.9418,-0.9975999999999999,0.9442,0.678,0.2662,586.0492339638689,636.0345813089767,-49.98534734510781,626.549233963869,676.5345938171255,-49.985359853256455,636.0492339638689,686.0345938171254,-49.985359853256455,1.0,1.0,0.0
7.5,23,2000,1.5,baseline,blocked,,0,1,638.423130347159,696.0345938171254,-57.61146346996634,638.423130347159,696.0345938171254,-57.61146346996634,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0013,0.6095,0.39180000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,998.73,196.84,0.0,960.0,0.0,483.79,0.0,483.79,998.73,680.63,318.1,0.0,960.0,-960.0,998.73,1640.63,-641.9000000000001,43423.09,89592.74,-46169.65000000001,1.0013,1.4692,-0.4679,1.0013,0.6095,0.39180000000000004,583.423130347159,641.0345938171254,-57.61146346996634,623.9231303471591,681.5345938171255,-57.61146346996634,633.423130347159,691.0345938171254,-57.61146346996634,1.0,1.0,0.0
7.5,23,2000,1.5,baseline,blocked,,1,2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,2,3,639.1778524306056,700.9581041984072,-61.78025176780159,639.1778524306056,700.9581041984072,-61.78025176780159,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9842,0.6061,0.3781,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,15.0,1016.09,152.9,0.0,900.0,0.0,597.04,0.0,597.04,1016.09,749.94,266.15,0.0,900.0,-900.0,1016.09,1649.94,-633.85,44177.81,92606.02,-48428.21000000001,0.9842,1.3334,-0.34919999999999995,0.9842,0.6061,0.3781,584.1778524306056,645.9581041984072,-61.78025176780159,624.6778524306058,686.4581041984073,-61.78025176780159,634.1778524306056,695.9581041984072,-61.78025176780159,1.0,1.0,0.0
7.5,23,2000,1.5,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,4,5,638.3356680339376,inf,-inf,638.3356680339376,1441440.0,-1440801.664331966,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0033,0.0,1.0033,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,16.0,996.72,31.19,0.0,960.0,0.0,0.0,0.0,0.0,996.72,31.19,965.53,0.0,960.0,-960.0,996.72,991.19,5.529999999999973,43335.62,61356.08,-18020.46,1.0033,0.0,1.0033,1.0033,0.0,1.0033,583.3356680339376,1440.0,-856.6643319660624,623.8356680339377,1440.0,-816.1643319660623,633.3356680339376,1440.0,-806.6643319660624,1.0,0.0,1.0
7.5,23,2000,1.5,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,6,7,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,8,9,639.6465276808459,696.0345938171254,-56.38806613627946,639.6465276808459,696.0345938171254,-56.38806613627946,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9738,0.6449,0.32889999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,15.0,1026.87,166.91,0.0,900.0,0.0,483.79,0.0,483.79,1026.87,650.7,376.16999999999985,0.0,900.0,-900.0,1026.87,1550.7,-523.8300000000002,44646.48,88291.38,-43644.9,0.9738,1.5368,-0.563,0.9738,0.6449,0.32889999999999997,584.6465276808459,641.0345938171254,-56.38806613627946,625.146527680846,681.5345938171255,-56.38806613627946,634.6465276808459,691.0345938171254,-56.38806613627946,1.0,1.0,0.0
7.5,23,2000,1.5,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,10,11,638.5482815575589,695.9335107565742,-57.38522919901527,638.5482815575589,695.9335107565742,-57.38522919901527,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.6299,0.36849999999999994,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,1001.61,31.19,0.0,960.0,0.0,596.47,0.0,596.47,1001.61,627.66,373.95000000000005,0.0,960.0,-960.0,1001.61,1587.66,-586.0500000000001,43548.23,87289.55,-43741.32,0.9984,1.5932,-0.5948,0.9984,0.6299,0.36849999999999994,583.5482815575589,640.933495410158,-57.38521385259912,624.048281557559,681.4335107565743,-57.38522919901527,633.5482815575589,690.9335107565742,-57.38522919901527,1.0,1.0,0.0
7.5,23,2000,1.5,baseline,blocked,,11,12,638.9806436675022,695.9581041984072,-56.97746053090498,638.9806436675022,695.9581041984072,-56.97746053090498,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9886,0.6296,0.359,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,1011.55,31.19,0.0,960.0,0.0,597.04,0.0,597.04,1011.55,628.23,383.31999999999994,0.0,960.0,-960.0,1011.55,1588.23,-576.6800000000001,43980.6,87314.15,-43333.549999999996,0.9886,1.5918,-0.6032000000000001,0.9886,0.6296,0.359,583.9806436675022,640.9580883063297,-56.97744463882748,624.4806436675024,681.4581041984073,-56.97746053090498,633.9806436675022,690.9581041984072,-56.97746053090498,1.0,1.0,0.0
7.5,23,2000,1.5,baseline,blocked,,12,13,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,16.0,0.0,31.19,0.0,960.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,960.0,-960.0,0.0,991.19,-991.19,0.0,61356.08,-61356.08,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
7.5,23,2000,1.5,baseline,blocked,,13,14,637.5237624197466,inf,-inf,637.5237624197466,1441440.0,-1440802.4762375802,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,960.0,-960.0,978.05,991.19,-13.1400000000001,42523.72,61356.08,-18832.36,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5237624197466,1440.0,-857.4762375802534,623.0237624197467,1440.0,-816.9762375802533,632.5237624197466,1440.0,-807.4762375802534,1.0,0.0,1.0
7.5,23,2000,1.5,baseline,blocked,,14,15,642.0532509037735,691.0345938171254,-48.98134291335191,642.0532509037735,691.0345938171254,-48.98134291335191,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.924,0.678,0.246,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,1082.22,31.19,0.0,960.0,0.0,483.79,0.0,483.79,1082.22,514.98,567.24,0.0,960.0,-960.0,1082.22,1474.98,-392.76,47053.19,82390.64,-35337.45,0.924,1.9418,-1.0177999999999998,0.924,0.678,0.246,587.0532509037735,636.0345813089767,-48.981330405203266,627.5532509037736,676.5345938171255,-48.98134291335191,637.0532509037735,686.0345938171254,-48.98134291335191,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,0,1,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,1,2,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,2,3,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,3,4,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,4,5,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,5,6,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
7.5,50,500,0.0,baseline,blocked,,6,7,637.5237624197466,691.0345938171254,-53.51083139737875,637.5237624197466,691.0345938171254,-53.51083139737875,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.678,0.34439999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,16.0,978.05,31.19,0.0,960.0,0.0,483.79,0.0,483.79,978.05,514.98,463.06999999999994,0.0,960.0,-960.0,978.05,1474.98,-496.93000000000006,42523.72,82390.64,-39866.92,1.0224,1.9418,-0.9194,1.0224,0.678,0.34439999999999993,582.5237624197466,636.0345813089767,-53.51081888923011,623.0237624197467,676.5345938171255,-53.51083139737875,632.5237624197466,686.0345938171254,-53.51083139737875,1.0,1.0,0.0
