bus_fleet_size,bus_dispatch_interval_min,p_fail_scale,rep,seed,s,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window
35,3.0,0.5,14,15,1.2,598.0501219373559,696.0349748954934,-97.98485295813748,598.0501219373559,696.0349748954934,-97.98485295813748,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.9479,-0.0036999999999999256,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1059.15,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1059.15,514.99,544.1600000000001,0.0,540.0,-540.0,1059.15,1054.99,4.160000000000082,46049.78,82391.01,-36341.229999999996,0.9442,1.9418,-0.9975999999999999,0.9442,0.9479,-0.0036999999999999256,565.0497841901513,641.0349489585966,-75.98516476844532,589.350121937356,681.5349748954935,-92.18485295813753,595.0501219373559,691.0349748954934,-95.98485295813748,1.0,1.0,0.0
35,3.0,0.5,15,16,1.2,594.5244746138139,696.0349748954934,-101.51050028167947,594.5244746138139,696.0349748954934,-101.51050028167947,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9798,0.9479,0.03190000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1020.58,514.99,505.59000000000003,0.0,540.0,-540.0,1020.58,1054.99,-34.40999999999997,42524.23,82391.01,-39866.77999999999,0.9798,1.9418,-0.962,0.9798,0.9479,0.03190000000000004,561.524234577091,641.0349489585966,-79.51071438150564,585.5244746138139,681.5349748954935,-96.01050028167958,591.5244746138139,691.0349748954934,-99.51050028167947,1.0,1.0,0.0
35,3.0,0.5,16,17,1.2,594.5244746138139,696.0349771303399,-101.510502516526,594.5244746138139,696.0349771303399,-101.510502516526,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.06,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.06,514.99,463.06999999999994,0.0,540.0,-540.0,978.06,1054.99,-76.93000000000006,42524.2,82391.01,-39866.81,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,561.5242037255962,641.0349516079461,-79.51074788234996,585.824474613814,681.53497713034,-95.71050251652605,591.5244746138139,691.0349771303399,-99.510502516526,1.0,1.0,0.0
35,3.0,0.5,17,18,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,0.5,18,19,1.2,594.5244746138139,inf,-inf,594.5244746138139,1441440.0,-1440845.4755253862,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9798,0.0,0.9798,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1020.58,31.19,989.39,0.0,540.0,-540.0,1020.58,571.19,449.39,42524.23,61356.11,-18831.879999999997,0.9798,0.0,0.9798,0.9798,0.0,0.9798,561.524234577091,1440.0,-878.475765422909,585.5244746138139,1440.0,-854.4755253861861,591.5244746138139,1440.0,-848.4755253861861,1.0,0.0,1.0
35,3.0,0.5,19,20,1.2,594.5244746138139,696.0349748954934,-101.51050028167947,594.5244746138139,696.0349748954934,-101.51050028167947,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9798,0.9479,0.03190000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1020.58,514.99,505.59000000000003,0.0,540.0,-540.0,1020.58,1054.99,-34.40999999999997,42524.23,82391.01,-39866.77999999999,0.9798,1.9418,-0.962,0.9798,0.9479,0.03190000000000004,561.524234577091,641.0349489585966,-79.51071438150564,585.5244746138139,681.5349748954935,-96.01050028167958,591.5244746138139,691.0349748954934,-99.51050028167947,1.0,1.0,0.0
35,3.0,1.0,0,1,1.2,595.3920021235192,696.0349748954934,-100.6429727719742,595.3920021235192,696.0349748954934,-100.6429727719742,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9602,0.9479,0.012300000000000089,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1041.4,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1041.4,514.99,526.4100000000001,0.0,540.0,-540.0,1041.4,1054.99,-13.589999999999918,43391.72,82391.01,-38999.28999999999,0.9602,1.9418,-0.9815999999999999,0.9602,0.9479,0.012300000000000089,562.3917264781223,641.0349489585966,-78.64322248047426,586.3920021235192,681.5349748954935,-95.14297277197431,592.3920021235192,691.0349748954934,-98.6429727719742,1.0,1.0,0.0
35,3.0,1.0,1,2,1.2,595.5268298806967,inf,-inf,595.5268298806967,1441440.0,-1440844.4731701193,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.11,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1001.11,31.19,969.92,0.0,540.0,-540.0,1001.11,571.19,429.91999999999996,43526.47,61356.11,-17829.64,0.9989,0.0,0.9989,0.9989,0.0,0.9989,562.5264747406088,1440.0,-877.4735252593912,586.8268298806968,1440.0,-853.1731701193032,592.5268298806967,1440.0,-847.4731701193033,1.0,0.0,1.0
35,3.0,1.0,2,3,1.2,594.5244746138139,700.9585883729338,-106.4341137591199,594.5244746138139,700.9585883729338,-106.4341137591199,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9798,0.856,0.12380000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,597.05,0.0,597.05,1020.58,628.24,392.34000000000003,0.0,540.0,-540.0,1020.58,1168.24,-147.65999999999997,42524.23,87314.6,-44790.37,0.9798,1.5918,-0.6120000000000001,0.9798,0.856,0.12380000000000002,561.524234577091,645.9585554191221,-84.43432084203118,585.5244746138139,686.458588372934,-100.93411375912001,591.5244746138139,695.9585883729338,-104.4341137591199,1.0,1.0,0.0
35,3.0,1.0,3,4,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,1.0,4,5,1.2,594.9850827576796,696.1744686893275,-101.18938593164785,594.9850827576796,696.1744686893275,-101.18938593164785,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9693,0.945,0.0243000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1031.64,31.19,0.0,540.0,0.0,487.01,0.0,487.01,1031.64,518.2,513.44,0.0,540.0,-540.0,1031.64,1058.2,-26.559999999999945,42984.82,82530.5,-39545.68,0.9693,1.9298,-0.9604999999999999,0.9693,0.945,0.0243000000000001,561.9848300373077,641.1744410415415,-79.18961100423383,585.9850827576796,681.6744686893276,-95.68938593164796,591.9850827576796,691.1744686893275,-99.18938593164785,1.0,1.0,0.0
35,3.0,1.0,5,6,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,1.0,6,7,1.2,594.9437233656265,700.2586599581538,-105.31493659252726,594.9437233656265,700.2586599581538,-105.31493659252726,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9703,0.868,0.10230000000000006,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1030.64,31.19,0.0,540.0,0.0,580.95,0.0,580.95,1030.64,612.14,418.5000000000001,0.0,540.0,-540.0,1030.64,1152.14,-121.5,42943.41,86614.68,-43671.26999999999,0.9703,1.6336,-0.6632999999999999,0.9703,0.868,0.10230000000000006,561.9434197920257,645.258627987424,-83.31520819539833,585.9437233656265,685.7586599581539,-99.81493659252737,591.9437233656265,695.2586599581538,-103.31493659252726,1.0,1.0,0.0
35,3.0,1.0,7,8,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,1.0,8,9,1.2,596.0111587571164,696.0349748954934,-100.02381613837701,596.0111587571164,696.0349748954934,-100.02381613837701,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9467,0.9479,-0.0011999999999999789,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1056.26,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1056.26,514.99,541.27,0.0,540.0,-540.0,1056.26,1054.99,1.2699999999999818,44010.87,82391.01,-38380.13999999999,0.9467,1.9418,-0.9951,0.9467,0.9479,-0.0011999999999999789,563.0108805992406,641.0349489585966,-78.02406835935597,587.0111587571164,681.5349748954935,-94.52381613837713,593.0111587571164,691.0349748954934,-98.02381613837701,1.0,1.0,0.0
35,3.0,1.0,9,10,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,1.0,10,11,1.2,595.5492800733738,696.0349748954934,-100.48569482211963,595.5492800733738,696.0349748954934,-100.48569482211963,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.9479,0.05049999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.62,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1001.62,514.99,486.63,0.0,540.0,-540.0,1001.62,1054.99,-53.370000000000005,43548.9,82391.01,-38842.10999999999,0.9984,1.9418,-0.9434,0.9984,0.9479,0.05049999999999999,562.5489002805878,641.0349489585966,-78.48604867800884,586.8492800733738,681.5349748954935,-94.68569482211967,592.5492800733738,691.0349748954934,-98.48569482211963,1.0,1.0,0.0
35,3.0,1.0,11,12,1.2,594.6754142743864,700.933978306757,-106.2585640323706,594.6754142743864,700.933978306757,-106.2585640323706,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0188,0.8564,0.16239999999999988,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,981.53,31.19,0.0,540.0,0.0,596.48,0.0,596.48,981.53,627.67,353.86,0.0,540.0,-540.0,981.53,1167.67,-186.1400000000001,42675.13,87290.0,-44614.87,1.0188,1.5932,-0.5744,1.0188,0.8564,0.16239999999999988,561.6751282372506,645.9339464844287,-84.25881824717806,585.9754142743865,686.4339783067571,-100.45856403237065,591.6754142743864,695.933978306757,-104.2585640323706,1.0,1.0,0.0
35,3.0,1.0,12,13,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,1.0,13,14,1.2,594.5244746138139,inf,-inf,594.5244746138139,1441440.0,-1440845.4755253862,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9798,0.0,0.9798,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1020.58,31.19,989.39,0.0,540.0,-540.0,1020.58,571.19,449.39,42524.23,61356.11,-18831.879999999997,0.9798,0.0,0.9798,0.9798,0.0,0.9798,561.524234577091,1440.0,-878.475765422909,585.5244746138139,1440.0,-854.4755253861861,591.5244746138139,1440.0,-848.4755253861861,1.0,0.0,1.0
35,3.0,1.0,14,15,1.2,598.0501219373559,696.0349748954934,-97.98485295813748,598.0501219373559,696.0349748954934,-97.98485295813748,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.9479,-0.0036999999999999256,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1059.15,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1059.15,514.99,544.1600000000001,0.0,540.0,-540.0,1059.15,1054.99,4.160000000000082,46049.78,82391.01,-36341.229999999996,0.9442,1.9418,-0.9975999999999999,0.9442,0.9479,-0.0036999999999999256,565.0497841901513,641.0349489585966,-75.98516476844532,589.350121937356,681.5349748954935,-92.18485295813753,595.0501219373559,691.0349748954934,-95.98485295813748,1.0,1.0,0.0
35,3.0,1.0,15,16,1.2,594.5244746138139,696.0349748954934,-101.51050028167947,594.5244746138139,696.0349748954934,-101.51050028167947,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9798,0.9479,0.03190000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1020.58,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1020.58,514.99,505.59000000000003,0.0,540.0,-540.0,1020.58,1054.99,-34.40999999999997,42524.23,82391.01,-39866.77999999999,0.9798,1.9418,-0.962,0.9798,0.9479,0.03190000000000004,561.524234577091,641.0349489585966,-79.51071438150564,585.5244746138139,681.5349748954935,-96.01050028167958,591.5244746138139,691.0349748954934,-99.51050028167947,1.0,1.0,0.0
35,3.0,1.0,16,17,1.2,594.5244746138139,696.0349771303399,-101.510502516526,594.5244746138139,696.0349771303399,-101.510502516526,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.06,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.06,514.99,463.06999999999994,0.0,540.0,-540.0,978.06,1054.99,-76.93000000000006,42524.2,82391.01,-39866.81,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,561.5242037255962,641.0349516079461,-79.51074788234996,585.824474613814,681.53497713034,-95.71050251652605,591.5244746138139,691.0349771303399,-99.510502516526,1.0,1.0,0.0
35,3.0,1.0,17,18,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,1.0,18,19,1.2,595.4238794864369,inf,-inf,595.4238794864369,1441440.0,-1440844.5761205135,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9595,0.0,0.9595,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1042.17,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1042.17,31.19,1010.98,0.0,540.0,-540.0,1042.17,571.19,470.98,43423.62,61356.11,-17932.489999999998,0.9595,0.0,0.9595,0.9595,0.0,0.9595,562.423626997761,1440.0,-877.576373002239,586.4238794864369,1440.0,-853.5761205135631,592.4238794864369,1440.0,-847.5761205135631,1.0,0.0,1.0
35,3.0,1.0,19,20,1.2,596.1046594755452,696.0349748954934,-99.93031541994822,596.1046594755452,696.0349748954934,-99.93031541994822,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9447,0.9479,-0.0031999999999999806,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1058.5,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1058.5,514.99,543.51,0.0,540.0,-540.0,1058.5,1054.99,3.509999999999991,44104.33,82391.01,-38286.67999999999,0.9447,1.9418,-0.9971,0.9447,0.9479,-0.0031999999999999806,563.1043419310477,641.0349489585966,-77.93060702754894,587.1046594755452,681.5349748954935,-94.43031541994833,593.1046594755452,691.0349748954934,-97.93031541994822,1.0,1.0,0.0
35,3.0,2.0,0,1,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,1,2,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,2,3,1.2,596.1786715710247,705.9585883729338,-109.77991680190917,596.1786715710247,705.9585883729338,-109.77991680190917,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9431,0.813,0.1301000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,23.0,0.0,8.0,1060.28,152.91,0.0,480.0,0.0,597.05,0.0,597.05,1060.28,749.95,310.3299999999999,0.0,480.0,-480.0,1060.28,1229.95,-169.67000000000007,44178.39,92606.6,-48428.21000000001,0.9431,1.3334,-0.39029999999999987,0.9431,0.813,0.1301000000000001,563.1783954892782,650.9585883729338,-87.78019288365567,587.1786715710247,691.458588372934,-104.27991680190928,593.1786715710247,700.9585883729338,-107.77991680190917,1.0,1.0,0.0
35,3.0,2.0,3,4,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,4,5,1.2,597.2014925105849,inf,-inf,597.2014925105849,1441440.0,-1440842.7985074895,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9218,0.0,0.9218,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,9.0,1084.83,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1084.83,31.19,1053.6399999999999,0.0,540.0,-540.0,1084.83,571.19,513.6399999999999,45201.14,61356.11,-16154.970000000001,0.9218,0.0,0.9218,0.9218,0.0,0.9218,564.2011519464473,1440.0,-875.7988480535527,588.2014925105849,1440.0,-851.7985074894151,594.2014925105849,1440.0,-845.7985074894151,1.0,0.0,1.0
35,3.0,2.0,5,6,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,6,7,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,7,8,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,8,9,1.2,598.0503096643172,inf,-inf,598.0503096643172,1441440.0,-1440841.9496903357,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9048,0.0,0.9048,0.0,1000.0,0.0,1000.0,1000.0,1000.0,24.0,23.0,0.0,8.0,1105.2,166.91,0.0,480.0,0.0,0.0,0.0,0.0,1105.2,166.91,938.2900000000001,0.0,480.0,-480.0,1105.2,646.91,458.2900000000001,46049.95,67256.94,-21206.990000000005,0.9048,0.0,0.9048,0.9048,0.0,0.9048,565.0499648421251,1440.0,-874.9500351578749,589.0503096643172,1440.0,-850.9496903356828,595.0503096643172,1440.0,-844.9496903356828,1.0,0.0,1.0
35,3.0,2.0,9,10,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
35,3.0,2.0,10,11,1.2,596.6902158714641,inf,-inf,596.6902158714641,1441440.0,-1440843.3097841286,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9729,0.0,0.9729,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1027.87,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1027.87,31.19,996.6799999999998,0.0,540.0,-540.0,1027.87,571.19,456.67999999999984,44689.88,61356.11,-16666.230000000003,0.9729,0.0,0.9729,0.9729,0.0,0.9729,563.6898844483829,1440.0,-876.3101155516171,587.9902158714642,1440.0,-852.0097841285358,593.6902158714641,1440.0,-846.3097841285359,1.0,0.0,1.0
35,3.0,2.0,11,12,1.2,595.9813657992175,700.9585883729338,-104.97722257371629,595.9813657992175,700.9585883729338,-104.97722257371629,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9886,0.856,0.13260000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1011.57,31.19,0.0,540.0,0.0,597.05,0.0,597.05,1011.57,628.24,383.33000000000004,0.0,540.0,-540.0,1011.57,1168.24,-156.66999999999996,43981.09,87314.6,-43333.51000000001,0.9886,1.5918,-0.6032000000000001,0.9886,0.856,0.13260000000000005,562.9810911311428,645.9585554191221,-82.97746428797939,587.2813657992176,686.458588372934,-99.17722257371634,592.9813657992175,695.9585883729338,-102.97722257371629,1.0,1.0,0.0
