s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window,origin
1.2,1.5,baseline,blocked,,9,10,654.1695734679644,inf,-inf,654.1695734679644,1441440.0,-1440785.830426532,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7348,0.0,0.7348,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1360.9,216.25,0.0,480.0,0.0,0.0,0.0,0.0,1360.9,216.25,1144.65,0.0,480.0,-480.0,1360.9,696.25,664.6500000000001,59169.48,69402.33,-10232.849999999999,0.7348,0.0,0.7348,0.7348,0.0,0.7348,599.1695734679644,1440.0,-840.8304265320356,639.6695734679645,1440.0,-800.3304265320355,649.1695734679644,1440.0,-790.8304265320356,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,10,11,643.853389702464,701.0349748954934,-57.18158519302938,643.853389702464,701.0349748954934,-57.18158519302938,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.89,0.9256,-0.035599999999999965,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1123.63,116.59,0.0,480.0,0.0,483.8,0.0,483.8,1123.63,600.39,523.2400000000001,0.0,480.0,-480.0,1123.63,1080.39,43.24000000000001,48853.26,86104.06,-37250.799999999996,0.89,1.6656,-0.7756,0.89,0.9256,-0.035599999999999965,588.853389702464,646.0349748954934,-57.18158519302938,629.3533897024641,686.5349748954935,-57.18158519302938,638.853389702464,696.0349748954934,-57.18158519302938,1.0,1.0,0.0,C
1.2,1.5,baseline,blocked,,11,12,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,116.59,0.0,480.0,0.0,0.0,0.0,0.0,0.0,116.59,-116.59,0.0,480.0,-480.0,0.0,596.59,-596.59,0.0,65069.15,-65069.15,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,12,13,651.5266257766327,inf,-inf,651.5266257766327,1441440.0,-1440788.4733742233,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7692,0.0,0.7692,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1300.11,175.12,0.0,480.0,0.0,0.0,0.0,0.0,1300.11,175.12,1124.9899999999998,0.0,480.0,-480.0,1300.11,655.12,644.9899999999999,56526.52,67614.05,-11087.530000000006,0.7692,0.0,0.7692,0.7692,0.0,0.7692,596.5266257766327,1440.0,-843.4733742233673,637.0266257766328,1440.0,-802.9733742233672,646.5266257766327,1440.0,-793.4733742233673,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,13,14,640.1335459143236,inf,-inf,640.1335459143236,1441440.0,-1440799.8664540856,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9633,0.0,0.9633,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,150.3,0.0,480.0,0.0,0.0,0.0,0.0,1038.07,150.3,887.77,0.0,480.0,-480.0,1038.07,630.3,407.77,45133.47,66534.87,-21401.399999999994,0.9633,0.0,0.9633,0.9633,0.0,0.9633,585.1335459143236,1440.0,-854.8664540856764,625.6335459143237,1440.0,-814.3664540856763,635.1335459143236,1440.0,-804.8664540856764,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,14,15,645.5851604624297,701.0349748954934,-55.44981443306369,645.5851604624297,701.0349748954934,-55.44981443306369,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8595,0.8839,-0.024399999999999977,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1163.46,167.5,0.0,480.0,0.0,483.8,0.0,483.8,1163.46,651.31,512.1500000000001,0.0,480.0,-480.0,1163.46,1131.31,32.15000000000009,50585.07,88317.68,-37732.60999999999,0.8595,1.5354,-0.6759000000000001,0.8595,0.8839,-0.024399999999999977,590.5851604624297,646.0349748954934,-55.44981443306369,631.0851604624298,686.5349748954935,-55.44981443306369,640.5851604624297,696.0349748954934,-55.44981443306369,1.0,1.0,0.0,C
1.2,1.5,baseline,blocked,,15,16,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
1.2,1.5,baseline,blocked,,16,17,640.1335459143236,inf,-inf,640.1335459143236,1441440.0,-1440799.8664540856,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9633,0.0,0.9633,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,118.51,0.0,480.0,0.0,0.0,0.0,0.0,1038.07,118.51,919.56,0.0,480.0,-480.0,1038.07,598.51,439.55999999999995,45133.47,65152.73,-20019.260000000002,0.9633,0.0,0.9633,0.9633,0.0,0.9633,585.1335459143236,1440.0,-854.8664540856764,625.6335459143237,1440.0,-814.3664540856763,635.1335459143236,1440.0,-804.8664540856764,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,17,18,644.8497734405864,inf,-inf,644.8497734405864,1441440.0,-1440795.1502265595,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8722,0.0,0.8722,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1146.54,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1146.54,116.59,1029.95,0.0,480.0,-480.0,1146.54,596.59,549.9499999999999,49849.68,65069.33,-15219.650000000001,0.8722,0.0,0.8722,0.8722,0.0,0.8722,589.8497734405864,1440.0,-850.1502265594136,630.3497734405865,1440.0,-809.6502265594135,639.8497734405864,1440.0,-800.1502265594136,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,18,19,640.1335459143236,inf,-inf,640.1335459143236,1441440.0,-1440799.8664540856,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9633,0.0,0.9633,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1038.07,116.59,0.0,480.0,0.0,0.0,0.0,0.0,1038.07,116.59,921.4799999999999,0.0,480.0,-480.0,1038.07,596.59,441.4799999999999,45133.47,65069.15,-19935.68,0.9633,0.0,0.9633,0.9633,0.0,0.9633,585.1335459143236,1440.0,-854.8664540856764,625.6335459143237,1440.0,-814.3664540856763,635.1335459143236,1440.0,-804.8664540856764,1.0,0.0,1.0,C
1.2,1.5,baseline,blocked,,19,20,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,177.69,0.0,480.0,0.0,0.0,0.0,0.0,0.0,177.69,-177.69,0.0,480.0,-480.0,0.0,657.69,-657.69,0.0,67725.61,-67725.61,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,C
