s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window,origin
1.2,1.5,baseline,blocked,,8,9,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,186.58,0.0,480.0,0.0,0.0,0.0,0.0,0.0,186.58,-186.58,0.0,480.0,-480.0,0.0,666.58,-666.58,0.0,68112.0,-68112.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
1.2,1.5,baseline,blocked,,9,10,654.6654300477571,inf,-inf,654.6654300477571,1441440.0,-1440785.3345699522,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7287,0.0,0.7287,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1372.3,218.73,0.0,480.0,0.0,0.0,0.0,0.0,1372.3,218.73,1153.57,0.0,480.0,-480.0,1372.3,698.73,673.5699999999999,59665.34,69510.14,-9844.800000000003,0.7287,0.0,0.7287,0.7287,0.0,0.7287,599.6654300477571,1440.0,-840.3345699522429,640.1654300477572,1440.0,-799.8345699522428,649.6654300477571,1440.0,-790.3345699522429,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,10,11,641.442754014184,696.0349748954934,-54.59222088130946,641.442754014184,696.0349748954934,-54.59222088130946,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9362,0.898,0.03820000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1068.18,89.82,0.0,540.0,0.0,483.8,0.0,483.8,1068.18,573.62,494.56000000000006,0.0,540.0,-540.0,1068.18,1113.62,-45.43999999999983,46442.63,84940.1,-38497.47000000001,0.9362,1.7433,-0.8071,0.9362,0.898,0.03820000000000001,586.442754014184,641.0349489585966,-54.592194944412654,626.9427540141841,681.5349748954935,-54.59222088130946,636.442754014184,691.0349748954934,-54.59222088130946,1.0,1.0,0.0,B
1.2,1.5,baseline,blocked,,11,12,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,62.04,0.0,540.0,0.0,0.0,0.0,0.0,0.0,62.04,-62.04,0.0,540.0,-540.0,0.0,602.04,-602.04,0.0,62697.57,-62697.57,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
1.2,1.5,baseline,blocked,,12,13,646.7474096186098,inf,-inf,646.7474096186098,1441440.0,-1440793.2525903813,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8402,0.0,0.8402,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1190.19,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1190.19,62.04,1128.15,0.0,540.0,-540.0,1190.19,602.04,588.1500000000001,51747.29,62697.57,-10950.279999999999,0.8402,0.0,0.8402,0.8402,0.0,0.8402,591.7474096186098,1440.0,-848.2525903813902,632.2474096186099,1440.0,-807.7525903813901,641.7474096186098,1440.0,-798.2525903813902,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,13,14,642.0970888663009,inf,-inf,642.0970888663009,1441440.0,-1440797.9029111336,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9232,0.0,0.9232,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1083.23,168.62,0.0,480.0,0.0,0.0,0.0,0.0,1083.23,168.62,914.61,0.0,480.0,-480.0,1083.23,648.62,434.61,47097.0,67331.35,-20234.350000000006,0.9232,0.0,0.9232,0.9232,0.0,0.9232,587.0970888663009,1440.0,-852.9029111336991,627.597088866301,1440.0,-812.402911133699,637.0970888663009,1440.0,-802.9029111336991,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,14,15,644.5073507275871,696.0349748954934,-51.52762416790631,644.5073507275871,696.0349748954934,-51.52762416790631,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8782,0.898,-0.01980000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1138.67,89.82,0.0,540.0,0.0,483.8,0.0,483.8,1138.67,573.62,565.0500000000001,0.0,540.0,-540.0,1138.67,1113.62,25.050000000000182,49507.23,84940.1,-35432.87,0.8782,1.7433,-0.8651000000000001,0.8782,0.898,-0.01980000000000004,589.5073507275871,641.0349489585966,-51.527598231009506,630.0073507275872,681.5349748954935,-51.52762416790631,639.5073507275871,691.0349748954934,-51.52762416790631,1.0,1.0,0.0,B
1.2,1.5,baseline,blocked,,15,16,639.4184269634771,inf,-inf,639.4184269634771,1441440.0,-1440800.5815730365,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9788,0.0,0.9788,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.62,89.82,0.0,540.0,0.0,0.0,0.0,0.0,1021.62,89.82,931.8,0.0,540.0,-540.0,1021.62,629.82,391.79999999999995,44418.34,63905.19,-19486.850000000006,0.9788,0.0,0.9788,0.9788,0.0,0.9788,584.4184269634771,1440.0,-855.5815730365229,624.9184269634773,1440.0,-815.0815730365227,634.4184269634771,1440.0,-805.5815730365229,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,16,17,639.4184269634771,inf,-inf,639.4184269634771,1441440.0,-1440800.5815730365,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9788,0.0,0.9788,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.62,89.82,0.0,540.0,0.0,0.0,0.0,0.0,1021.62,89.82,931.8,0.0,540.0,-540.0,1021.62,629.82,391.79999999999995,44418.34,63905.19,-19486.850000000006,0.9788,0.0,0.9788,0.9788,0.0,0.9788,584.4184269634771,1440.0,-855.5815730365229,624.9184269634773,1440.0,-815.0815730365227,634.4184269634771,1440.0,-805.5815730365229,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,17,18,643.1488457936305,inf,-inf,643.1488457936305,1441440.0,-1440796.8511542063,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.903,0.0,0.903,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1107.42,218.1,0.0,480.0,0.0,0.0,0.0,0.0,1107.42,218.1,889.32,0.0,480.0,-480.0,1107.42,698.1,409.32000000000005,48148.74,69482.69,-21333.950000000004,0.903,0.0,0.903,0.903,0.0,0.903,588.1488457936305,1440.0,-851.8511542063695,628.6488457936306,1440.0,-811.3511542063694,638.1488457936305,1440.0,-801.8511542063695,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,18,19,639.4236033417253,inf,-inf,639.4236033417253,1441440.0,-1440800.5763966583,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9787,0.0,0.9787,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1021.74,62.04,0.0,540.0,0.0,0.0,0.0,0.0,1021.74,62.04,959.7,0.0,540.0,-540.0,1021.74,602.04,419.70000000000005,44423.52,62697.57,-18274.050000000003,0.9787,0.0,0.9787,0.9787,0.0,0.9787,584.4236033417253,1440.0,-855.5763966582747,624.9236033417254,1440.0,-815.0763966582746,634.4236033417253,1440.0,-805.5763966582747,1.0,0.0,1.0,B
1.2,1.5,baseline,blocked,,19,20,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,62.04,0.0,540.0,0.0,0.0,0.0,0.0,0.0,62.04,-62.04,0.0,540.0,-540.0,0.0,602.04,-602.04,0.0,62697.57,-62697.57,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0,B
