p36lm6,45114,442.94,129.943,true,1935-05-04T11:06:38Z,2015-12-16,02:14:28,"7,9","{""x"":1,""y"":6}"
lwrkky,91030,983.76,553.707,true,1988-11-29T10:38:30Z,1935-06-13,06:19:31,"1,1","{""x"":9,""y"":9}"
3f1t94,34322,702.15,671.730,true,1987-09-19T02:54:32Z,1983-05-24,12:07:25,"3,1","{""x"":2,""y"":8}"
vfinty,99788,601.38,997.21,false,1996-11-22T03:01:53Z,2019-12-27,05:28:34,"7,9","{""x"":6,""y"":6}"
ay43km,10246,388.37,576.06,false,1966-07-08T10:00:28Z,1925-04-10,04:57:52,"1,9","{""x"":4,""y"":6}"
ppbkd7,67066,397.81,456.838,true,1952-04-18T01:53:05Z,2007-02-26,06:05:00,"8,7","{""x"":5,""y"":2}"
qlms2s,80543,705.21,717.921,true,1930-07-23T01:37:11Z,1927-02-06,08:29:05,"3,1","{""x"":4,""y"":1}"
2z90iq,44429,879.79,255.623,true,1977-08-01T11:54:41Z,2005-03-06,07:24:45,"7,7","{""x"":5,""y"":3}"
y9lhz8,33944,319.71,101.684,true,1968-06-19T07:34:07Z,1942-09-08,09:43:19,"1,5","{""x"":9,""y"":7}"
bagnhg,74948,520.05,668.133,true,1941-09-03T03:30:25Z,2017-11-26,08:37:06,"5,4","{""x"":3,""y"":1}"
vr1uzq,89446,239.03,713.82,false,1983-06-25T07:11:56Z,2001-01-16,04:31:33,"3,4","{""x"":7,""y"":9}"
4luwqd,97884,181.64,681.92,false,2012-04-06T06:38:14Z,2020-02-01,01:58:50,"9,1","{""x"":2,""y"":8}"
f69eq9,34385,263.42,517.115,true,2018-06-24T08:53:22Z,1930-11-17,06:09:06,"1,8","{""x"":8,""y"":5}"
g4v6w6,97806,769.31,879.76,false,1932-08-11T01:31:30Z,1938-06-27,02:35:48,"4,7","{""x"":9,""y"":2}"
ag9bku,57393,131.11,946.23,false,2009-11-03T01:06:23Z,2007-01-31,12:18:30,"6,3","{""x"":3,""y"":9}"
xqiofc,62148,667.73,262.711,true,1999-05-28T04:42:41Z,1979-03-10,04:52:26,"5,1","{""x"":8,""y"":1}"
lcgw42,93262,853.36,752.14,false,1962-06-05T10:46:35Z,1953-03-08,12:08:25,"2,4","{""x"":6,""y"":4}"
9kpqka,41732,539.57,357.049,true,1951-01-12T11:20:51Z,1982-09-02,01:12:59,"4,2","{""x"":4,""y"":9}"
v4e8u6,38731,484.32,182.69,false,1958-11-15T03:51:19Z,1944-11-26,04:44:33,"2,9","{""x"":1,""y"":8}"
11h80m,65490,272.16,550.78,false,1942-09-22T09:26:18Z,2010-05-27,01:39:14,"9,2","{""x"":1,""y"":1}"
tpzs33,46235,955.11,860.91,false,1986-05-05T09:51:06Z,1987-10-04,04:57:08,"8,3","{""x"":9,""y"":9}"
11w55d,28053,735.79,613.533,true,1924-08-09T12:41:21Z,1936-07-27,01:38:14,"5,3","{""x"":9,""y"":8}"
vajvjc,91171,339.64,758.07,false,1953-07-25T05:55:58Z,1977-11-15,11:19:34,"3,9","{""x"":8,""y"":4}"
ae0opj,72110,613.71,771.94,false,1958-07-03T09:52:32Z,1963-09-25,04:00:39,"6,3","{""x"":2,""y"":1}"
zh8a1u,15140,828.52,591.480,true,1955-12-02T08:22:01Z,2003-03-17,05:06:52,"1,9","{""x"":5,""y"":9}"
4d2qgm,46105,258.65,896.50,false,1956-05-28T02:40:26Z,1972-05-03,01:43:31,"8,3","{""x"":5,""y"":7}"
cikkve,74605,731.26,783.918,true,1971-07-01T09:05:31Z,1931-04-15,12:12:27,"8,5","{""x"":8,""y"":8}"
45kyak,26214,522.00,101.248,true,1962-07-06T09:37:05Z,1991-09-25,04:21:06,"4,8","{""x"":4,""y"":8}"
ww6erv,80293,842.01,213.80,false,1920-05-23T05:03:29Z,2013-09-11,03:21:17,"3,4","{""x"":1,""y"":2}"
ailys5,46069,906.77,311.91,false,1932-04-09T01:08:03Z,1966-05-01,11:43:23,"5,7","{""x"":2,""y"":3}"
iizbg7,67437,471.77,869.87,false,1947-09-03T05:20:12Z,1968-01-22,10:21:57,"6,6","{""x"":5,""y"":4}"
8rf220,88526,444.78,749.194,true,2014-04-20T02:45:10Z,1987-03-01,07:50:03,"2,4","{""x"":8,""y"":6}"
18k9z9,75898,898.26,177.194,true,1981-07-21T11:20:09Z,1974-03-15,02:42:21,"9,5","{""x"":2,""y"":3}"
4iw9qq,76159,733.60,554.852,true,1997-01-21T08:23:39Z,1968-05-11,11:37:53,"6,5","{""x"":7,""y"":3}"
48x88e,67728,530.33,633.203,true,2002-01-02T01:04:45Z,1933-01-26,05:36:20,"4,1","{""x"":3,""y"":2}"
b78f4y,90062,259.68,681.159,true,1973-10-16T09:30:50Z,1938-05-20,12:50:45,"4,4","{""x"":4,""y"":9}"
zitk4v,77933,882.85,191.39,false,2006-01-14T08:07:08Z,1920-07-26,04:25:53,"3,7","{""x"":8,""y"":7}"
wlikf5,53296,186.46,892.526,true,1937-02-06T12:19:19Z,2004-03-08,03:11:40,"2,2","{""x"":6,""y"":1}"
fw6igw,11417,219.05,921.94,false,1952-02-17T04:02:49Z,1936-01-25,03:48:13,"4,4","{""x"":2,""y"":5}"
ple2ov,65513,744.31,451.50,false,1924-11-22T02:33:06Z,1980-10-15,12:40:33,"9,2","{""x"":3,""y"":4}"
uq5fgw,69381,461.84,281.694,true,1950-12-30T07:34:27Z,1969-06-02,06:16:33,"4,6","{""x"":3,""y"":6}"
c3wmbp,24227,174.31,506.731,true,2008-11-27T06:39:05Z,2010-09-24,02:13:21,"7,8","{""x"":5,""y"":9}"
oamp8j,14995,578.03,833.304,true,1964-07-01T01:15:16Z,1925-06-24,01:10:43,"5,7","{""x"":4,""y"":5}"
z8vg07,72860,469.45,663.178,true,1960-03-17T08:27:10Z,1932-05-29,08:48:22,"4,9","{""x"":8,""y"":2}"
3cx31t,43824,232.14,946.992,true,1965-10-12T07:16:00Z,1956-06-07,07:32:54,"9,3","{""x"":9,""y"":4}"
33l31i,49035,347.07,202.64,false,1940-01-10T09:05:23Z,1959-10-03,08:54:40,"6,5","{""x"":5,""y"":7}"
fgqp3y,60236,369.83,364.32,false,1965-02-24T12:20:48Z,1947-06-23,09:06:23,"7,1","{""x"":1,""y"":1}"
26vk8d,79792,820.45,787.15,false,1947-10-10T10:01:05Z,2016-05-17,07:17:19,"8,8","{""x"":6,""y"":5}"
zlq2xe,47802,309.20,503.716,true,1952-07-11T10:20:06Z,1932-09-13,06:09:14,"9,3","{""x"":1,""y"":3}"
crwu7r,92363,874.14,174.226,true,1923-03-06T11:22:01Z,2012-05-08,05:53:11,"1,9","{""x"":6,""y"":5}"
7c109a,71505,276.38,268.375,true,1958-07-04T04:19:22Z,2016-07-27,03:50:40,"9,2","{""x"":5,""y"":6}"
lbjzhx,11071,415.81,545.87,false,2009-07-24T02:48:03Z,1983-01-18,02:59:26,"4,5","{""x"":2,""y"":3}"
lspkp7,22733,800.27,865.09,false,1949-06-17T12:59:29Z,1982-08-21,09:03:46,"1,6","{""x"":2,""y"":2}"
uncdyt,73462,235.77,288.976,true,1987-09-06T06:46:46Z,2018-05-06,03:25:05,"7,9","{""x"":1,""y"":8}"
t3a1u1,34181,499.78,698.033,true,2001-03-31T01:58:23Z,1964-09-20,08:20:50,"3,7","{""x"":9,""y"":2}"
9yetbp,67999,768.58,435.596,true,1970-03-25T03:17:59Z,2002-08-12,04:29:55,"7,5","{""x"":2,""y"":7}"
hzq89v,29130,233.10,540.730,true,2009-05-25T05:12:57Z,1974-07-13,01:38:56,"5,2","{""x"":6,""y"":3}"
fkzc0z,34468,477.73,348.86,false,1976-03-22T01:51:43Z,2007-04-13,12:26:30,"5,6","{""x"":8,""y"":6}"
doj7dr,41659,939.59,710.703,true,1931-02-10T03:45:04Z,1924-01-24,08:47:03,"2,5","{""x"":4,""y"":9}"
1vr827,20395,208.33,926.23,false,1987-06-27T08:44:01Z,1962-12-26,09:42:42,"9,3","{""x"":4,""y"":6}"
k1eq92,42162,424.32,335.819,true,1972-06-28T02:20:27Z,1927-02-22,12:07:50,"4,2","{""x"":5,""y"":5}"
ybudzw,38414,600.37,331.827,true,1998-09-04T05:09:46Z,2018-05-01,10:31:55,"8,4","{""x"":1,""y"":2}"
g959x5,83485,171.71,610.45,false,1924-10-10T07:36:01Z,2015-04-13,01:19:27,"3,3","{""x"":1,""y"":5}"
g2ulrq,52327,986.99,346.487,true,1933-02-16T10:47:47Z,1992-07-09,12:11:04,"5,6","{""x"":4,""y"":2}"
68hbd3,12036,481.21,193.989,true,1997-08-09T09:37:24Z,1981-07-15,10:14:09,"4,5","{""x"":1,""y"":7}"
3gdm18,80044,768.36,365.13,false,1983-06-03T04:04:46Z,1997-11-11,11:33:38,"3,5","{""x"":2,""y"":5}"
ccvwn6,68748,189.08,791.177,true,2014-02-11T12:46:09Z,1944-08-28,11:56:20,"2,7","{""x"":4,""y"":1}"
kgq930,43960,683.02,238.259,true,1963-08-05T11:02:41Z,1936-02-05,06:03:57,"4,7","{""x"":5,""y"":4}"
qmh6fn,25840,367.06,192.81,false,1974-04-06T02:38:25Z,1965-07-08,07:22:00,"9,9","{""x"":8,""y"":2}"
ssok7a,14427,757.49,366.04,false,1994-03-29T06:29:47Z,1994-10-16,11:19:56,"7,8","{""x"":5,""y"":6}"
y232jo,46548,364.45,630.832,true,2003-11-20T01:31:32Z,1995-05-30,09:26:40,"2,7","{""x"":2,""y"":2}"
d3nk9k,96050,358.98,691.929,true,1996-04-01T06:40:01Z,1983-05-12,12:03:34,"4,2","{""x"":2,""y"":7}"
r5gpz7,63345,478.24,255.69,false,1986-06-29T04:14:01Z,2010-07-16,03:24:56,"8,9","{""x"":3,""y"":4}"
gy0rj5,97098,336.32,905.89,false,2009-10-28T01:28:43Z,1968-10-09,08:38:54,"9,4","{""x"":6,""y"":7}"
wgm732,60304,384.05,974.957,true,1955-04-12T01:54:55Z,1922-08-28,02:20:44,"8,3","{""x"":9,""y"":5}"
pw641c,35010,856.54,368.87,false,1936-06-07T09:18:42Z,1967-01-23,12:42:34,"1,9","{""x"":6,""y"":3}"
rb2zlo,83987,830.26,574.79,false,1935-03-31T03:07:20Z,1936-05-19,12:40:53,"1,9","{""x"":1,""y"":2}"
7mz2w6,22488,939.70,498.67,false,1944-07-04T12:31:41Z,1948-12-14,03:03:50,"3,4","{""x"":8,""y"":5}"
rnlr63,56551,504.56,198.232,true,1984-09-13T08:58:52Z,1985-05-22,12:28:38,"1,2","{""x"":1,""y"":8}"
v0q9p3,97756,638.53,415.30,false,1956-03-24T02:10:43Z,1991-09-18,02:24:03,"4,8","{""x"":6,""y"":7}"
cqmuig,86451,837.92,370.39,false,1948-04-26T11:59:03Z,1947-04-20,11:55:26,"5,5","{""x"":5,""y"":6}"
64dkqz,54560,951.69,553.921,true,2006-10-22T10:57:25Z,2002-08-31,10:57:16,"6,7","{""x"":6,""y"":7}"
u9hg25,83015,464.78,870.56,false,2016-03-28T07:00:18Z,1969-05-14,07:29:37,"7,5","{""x"":7,""y"":8}"
fi43tu,27912,743.73,274.971,true,1924-05-19T11:58:14Z,1968-10-10,08:27:36,"1,5","{""x"":3,""y"":6}"
1rle90,86042,349.92,787.769,true,1955-09-05T10:29:03Z,1966-06-22,09:54:07,"1,1","{""x"":8,""y"":2}"
ucyfxe,26352,491.05,497.174,true,1965-12-14T07:52:39Z,1948-04-07,07:01:40,"9,9","{""x"":4,""y"":7}"
y6pg77,11782,463.79,607.318,true,2017-07-23T04:31:40Z,1955-01-18,07:13:44,"9,2","{""x"":2,""y"":6}"
y0tx1a,95604,820.58,731.99,false,1959-07-03T01:54:04Z,1941-05-24,05:37:44,"7,7","{""x"":5,""y"":2}"
x2unkf,67052,800.79,415.26,false,2015-02-10T04:41:56Z,1999-09-21,07:08:54,"1,9","{""x"":5,""y"":9}"
jdqy8b,71372,416.49,744.80,false,1939-02-04T01:55:07Z,1972-03-03,04:23:11,"4,8","{""x"":1,""y"":8}"
clpy0v,21020,777.63,395.785,true,1972-11-25T12:20:27Z,1976-04-15,08:59:26,"9,5","{""x"":2,""y"":9}"
hqvij1,81828,416.98,881.053,true,1991-04-30T01:37:16Z,1968-09-04,09:48:54,"2,1","{""x"":2,""y"":7}"
ghdum5,53495,734.60,399.708,true,1935-06-03T04:05:17Z,1946-07-03,07:09:34,"6,2","{""x"":3,""y"":4}"
q1xysj,22149,670.17,631.18,false,1927-07-22T05:44:43Z,1939-01-02,09:38:15,"7,8","{""x"":7,""y"":6}"
wamq2d,39191,437.10,813.44,false,1958-07-02T10:30:20Z,1939-03-28,07:35:39,"5,1","{""x"":4,""y"":3}"
35o1u1,19763,334.98,265.668,true,1998-06-09T11:35:22Z,1963-07-14,11:30:28,"6,4","{""x"":1,""y"":6}"
9yi3f2,65776,273.41,629.326,true,2000-11-19T09:30:44Z,1924-07-13,09:10:56,"2,7","{""x"":5,""y"":6}"
ybukeg,92272,960.17,715.737,true,1983-10-05T04:30:24Z,1930-08-07,03:47:15,"6,8","{""x"":8,""y"":2}"
8oe6re,85481,963.25,386.67,false,1991-10-26T02:16:22Z,1941-11-27,04:34:45,"4,6","{""x"":8,""y"":7}"
3t8vr6,77585,194.25,629.95,false,2003-05-04T09:14:55Z,1943-03-17,11:32:14,"8,4","{""x"":5,""y"":8}"
6q9rkx,76846,675.48,882.607,true,1991-02-28T05:35:26Z,1953-10-01,04:41:48,"2,7","{""x"":9,""y"":5}"
jjsm70,42347,655.51,593.788,true,1949-01-19T03:07:33Z,1935-10-07,03:15:48,"4,7","{""x"":7,""y"":1}"
nepryi,18085,987.66,499.056,true,1938-04-19T09:03:00Z,1980-04-19,12:27:22,"5,6","{""x"":6,""y"":8}"
405nph,16990,256.41,536.842,true,1963-04-23T05:13:59Z,2000-10-12,04:41:24,"6,7","{""x"":3,""y"":1}"
3rpvvu,63566,140.92,870.830,true,1951-07-06T09:11:16Z,1961-11-13,11:20:59,"4,8","{""x"":7,""y"":7}"
40ekv9,70433,846.70,571.43,false,2018-11-02T03:56:44Z,1962-08-01,09:34:37,"7,6","{""x"":8,""y"":3}"
n8h5oo,48419,761.63,320.99,false,1976-03-24T08:27:20Z,2006-11-22,11:52:29,"5,7","{""x"":9,""y"":5}"
afh0m0,65518,888.66,438.387,true,2001-02-02T07:21:48Z,1933-08-20,08:57:43,"2,6","{""x"":9,""y"":9}"
pwcim3,25291,646.41,519.847,true,2003-08-22T12:59:04Z,1999-11-30,01:28:35,"7,7","{""x"":4,""y"":3}"
tj2wqo,49211,133.24,757.836,true,1956-04-11T06:32:03Z,1967-09-12,07:29:39,"3,3","{""x"":4,""y"":4}"
o9b3ll,72183,305.46,497.52,false,1923-08-10T09:27:59Z,1940-01-14,07:38:16,"2,5","{""x"":7,""y"":6}"
fy5w33,42550,518.75,136.937,true,1970-12-28T11:30:04Z,1953-09-17,09:02:56,"3,7","{""x"":2,""y"":4}"
4no4d8,54157,229.07,229.70,false,1971-03-07T04:35:24Z,1982-04-14,03:15:42,"6,1","{""x"":4,""y"":9}"
62eb5p,35577,700.19,817.48,false,1941-07-19T08:12:09Z,2009-11-04,05:26:26,"5,7","{""x"":3,""y"":6}"
83sjhr,29333,404.47,679.46,false,1975-03-17T03:54:42Z,1993-02-15,08:02:00,"8,5","{""x"":5,""y"":2}"
16l5kl,65064,224.39,575.357,true,1998-04-11T07:10:25Z,1951-07-10,06:22:01,"8,9","{""x"":9,""y"":6}"
ss7v9k,33193,100.31,963.56,false,2005-11-18T10:48:50Z,2014-06-15,03:23:35,"9,3","{""x"":5,""y"":5}"
iuufak,50576,450.22,303.91,false,1953-02-09T05:25:52Z,1949-09-24,03:48:48,"6,6","{""x"":6,""y"":5}"
qovrkl,75093,870.74,225.60,false,1950-06-12T09:03:27Z,1999-12-02,08:45:07,"4,5","{""x"":5,""y"":5}"
bgpewr,98898,651.39,158.96,false,2015-06-03T01:41:45Z,1930-03-09,09:54:32,"1,8","{""x"":5,""y"":2}"
rsohjo,87175,542.91,368.44,false,1977-08-11T02:59:03Z,1991-09-16,08:40:50,"8,3","{""x"":3,""y"":6}"
4be1fk,73236,873.88,214.687,true,1990-12-22T08:58:27Z,1970-01-24,12:58:58,"9,7","{""x"":7,""y"":8}"
2sag2u,69823,385.87,341.07,false,1986-06-18T08:42:34Z,1922-03-19,08:48:23,"8,1","{""x"":5,""y"":8}"
up9ra2,53085,978.75,154.851,true,1931-11-13T03:32:35Z,1936-08-20,01:40:02,"4,8","{""x"":1,""y"":2}"
n1v4ps,15269,320.80,735.94,false,1960-01-05T11:15:34Z,1989-09-20,06:30:55,"5,4","{""x"":1,""y"":9}"
mo1e6g,82185,946.34,583.19,false,1988-01-01T12:17:09Z,1921-12-23,06:18:54,"3,1","{""x"":3,""y"":9}"
48yg13,73593,379.58,716.612,true,2010-10-01T07:28:18Z,1961-12-02,09:15:28,"8,3","{""x"":9,""y"":1}"
0b1t8i,72583,621.52,942.01,false,2008-07-08T07:58:13Z,1941-05-13,08:17:32,"1,9","{""x"":2,""y"":9}"
5l44xo,76503,557.94,659.876,true,1964-03-13T05:54:26Z,1997-03-11,08:56:59,"5,1","{""x"":6,""y"":8}"
ngpy3z,49978,442.36,104.032,true,1995-04-01T07:36:28Z,1945-06-02,03:21:11,"8,1","{""x"":5,""y"":2}"
6rqqw2,36307,304.06,324.982,true,1961-05-19T03:33:47Z,1995-12-31,08:56:24,"4,5","{""x"":3,""y"":5}"
prm4lx,88824,437.03,996.109,true,2002-04-02T07:11:52Z,1991-10-19,03:05:40,"7,7","{""x"":4,""y"":7}"
15ev03,30741,456.72,726.12,false,1987-01-08T03:10:37Z,2006-03-06,07:26:37,"7,9","{""x"":4,""y"":3}"
h6ly4g,11803,292.68,332.19,false,1958-02-02T02:24:15Z,1984-07-02,03:27:59,"1,5","{""x"":9,""y"":3}"
kdd9cu,50802,148.45,807.27,false,2000-04-17T08:14:24Z,2016-06-27,10:16:20,"1,7","{""x"":8,""y"":8}"
lv36im,64208,671.52,337.750,true,1934-06-08T05:21:29Z,2005-01-22,05:31:34,"9,2","{""x"":2,""y"":4}"
e5odff,66650,561.28,785.919,true,1972-02-09T07:58:52Z,1937-10-07,10:26:35,"2,6","{""x"":8,""y"":4}"
0stlkb,73297,130.87,421.58,false,1976-02-22T11:39:37Z,1987-07-21,04:19:36,"7,8","{""x"":8,""y"":5}"
40wr5p,77544,564.09,811.974,true,2017-07-31T01:36:44Z,1972-04-14,01:09:34,"5,5","{""x"":2,""y"":5}"
qn3i5p,41705,496.81,871.13,false,1946-09-13T06:17:36Z,2015-10-06,03:58:00,"5,2","{""x"":2,""y"":8}"
lwqdo6,96119,980.81,565.58,false,1971-12-20T08:28:09Z,1997-12-20,06:32:34,"7,9","{""x"":5,""y"":8}"
h518ke,97701,874.22,782.598,true,2010-07-03T12:50:07Z,1937-11-17,10:07:47,"2,9","{""x"":6,""y"":7}"
t6tkd2,67896,409.39,169.25,false,1950-11-04T02:33:12Z,2011-10-31,03:24:15,"3,1","{""x"":7,""y"":8}"
lbctue,20207,923.33,745.02,false,2005-08-13T01:59:57Z,1964-05-25,04:51:32,"5,6","{""x"":9,""y"":9}"
yslmjw,48714,518.95,250.77,false,2015-11-27T03:30:28Z,1985-05-10,02:25:31,"9,7","{""x"":7,""y"":3}"
4ha5kw,27003,504.39,831.151,true,1932-03-29T07:30:19Z,2007-10-21,05:25:35,"7,2","{""x"":2,""y"":3}"
rvv5uj,72334,479.17,781.712,true,1928-10-16T05:29:21Z,1978-07-27,10:50:07,"6,8","{""x"":6,""y"":1}"
n75ogf,31583,291.00,897.819,true,1967-08-07T08:01:47Z,1974-04-12,07:05:31,"2,2","{""x"":4,""y"":6}"
ybe3pf,94809,188.17,447.057,true,2006-12-21T02:43:21Z,1979-03-02,11:05:17,"1,9","{""x"":8,""y"":1}"
w9lr4u,53365,256.99,196.45,false,1996-11-28T10:36:31Z,2003-01-31,02:09:03,"3,5","{""x"":3,""y"":9}"
727z5i,50949,811.48,689.968,true,2008-02-01T10:56:02Z,2008-10-28,04:32:21,"9,3","{""x"":3,""y"":3}"
99jxtj,25422,198.91,240.540,true,2007-12-28T12:22:18Z,1948-12-13,08:45:59,"2,6","{""x"":2,""y"":7}"
284x0g,80557,936.50,723.499,true,1941-12-27T11:09:36Z,2010-11-09,01:50:07,"2,9","{""x"":5,""y"":4}"
j01lw7,19150,823.88,717.61,false,1968-05-07T10:03:06Z,1969-02-18,04:14:20,"5,7","{""x"":4,""y"":7}"
03jq3r,68869,870.90,773.09,false,1955-04-18T10:30:06Z,1931-07-27,06:37:17,"7,6","{""x"":9,""y"":6}"
oncjtt,70613,869.31,463.099,true,1942-06-03T01:55:37Z,1939-10-26,04:06:56,"3,1","{""x"":4,""y"":4}"
pmaqfi,27747,600.76,196.976,true,1926-01-27T01:12:02Z,1983-01-06,02:57:05,"2,5","{""x"":9,""y"":5}"
tn8015,24891,314.02,721.178,true,1998-11-02T05:09:05Z,1993-07-30,02:15:23,"2,7","{""x"":9,""y"":3}"
wbfsyg,88874,256.80,171.264,true,1997-09-02T10:43:28Z,1992-05-21,03:48:25,"7,9","{""x"":8,""y"":1}"
0f16l1,97952,275.35,922.305,true,1973-05-10T03:11:53Z,1979-04-18,01:47:47,"6,7","{""x"":4,""y"":9}"
mgbvts,59450,797.36,615.906,true,2013-10-22T09:36:36Z,1966-02-04,08:00:10,"4,2","{""x"":2,""y"":7}"
0ad135,46438,195.41,314.13,false,1926-05-25T10:51:09Z,1952-11-06,01:46:28,"8,3","{""x"":7,""y"":4}"
26bjb1,11484,764.41,839.58,false,1937-08-01T05:55:44Z,1931-04-14,02:35:37,"6,3","{""x"":4,""y"":6}"
g0p0a4,43853,827.11,176.06,false,1941-11-10T03:14:11Z,1949-11-27,10:33:44,"9,6","{""x"":9,""y"":1}"
08trse,16427,655.86,729.984,true,1925-04-02T08:26:33Z,1923-01-28,12:48:44,"3,6","{""x"":1,""y"":7}"
pa5eif,12061,719.79,340.44,false,1980-03-13T08:36:55Z,1936-07-23,06:37:21,"8,2","{""x"":2,""y"":2}"
jlxky9,96808,574.05,381.51,false,2000-09-28T08:14:02Z,1921-03-23,07:32:17,"2,6","{""x"":6,""y"":1}"
dzb1z2,89069,129.35,898.02,false,1933-07-13T08:21:51Z,1922-06-17,11:04:52,"5,5","{""x"":8,""y"":3}"
20hnvm,51099,198.11,111.091,true,1944-05-24T12:29:28Z,2001-11-04,12:53:30,"5,1","{""x"":3,""y"":6}"
szuhl0,18270,339.59,530.34,false,2011-09-28T02:32:00Z,1959-05-06,10:50:06,"3,3","{""x"":1,""y"":4}"
j3vs7o,38809,396.06,958.851,true,2006-05-07T08:27:25Z,1964-07-18,01:00:19,"2,3","{""x"":1,""y"":4}"
bigzg2,85280,588.34,953.315,true,1990-05-27T06:29:04Z,1935-02-12,05:31:22,"2,5","{""x"":2,""y"":7}"
223oxe,63886,776.78,254.94,false,1924-03-11T06:49:50Z,1986-10-03,11:29:30,"6,9","{""x"":1,""y"":1}"
ofeo96,91012,803.58,370.29,false,1922-04-01T07:51:01Z,1939-02-11,05:13:39,"2,7","{""x"":2,""y"":2}"
y7hl77,85687,511.58,135.52,false,1965-11-05T07:19:48Z,1985-07-03,08:22:01,"3,3","{""x"":8,""y"":9}"
pdk8ct,84228,399.29,103.21,false,1933-10-16T01:38:02Z,1950-09-05,11:27:35,"8,9","{""x"":6,""y"":5}"
3waotl,88000,890.38,782.36,false,2006-11-14T06:48:09Z,1936-08-09,01:23:51,"6,4","{""x"":5,""y"":1}"
7e5n7s,21401,918.86,549.63,false,1953-11-06T08:51:55Z,2019-08-14,11:27:04,"7,5","{""x"":8,""y"":7}"
dnx29l,62279,816.85,193.29,false,1953-04-12T09:11:12Z,1978-12-15,11:42:59,"7,9","{""x"":5,""y"":7}"
6zs1r5,89647,930.01,541.136,true,1948-08-12T10:53:09Z,2000-12-03,03:51:06,"9,2","{""x"":4,""y"":7}"
1gng05,91346,727.48,368.58,false,2017-07-02T12:30:40Z,1920-06-16,03:59:05,"1,9","{""x"":4,""y"":1}"
pov0zk,60420,599.41,323.55,false,2000-08-19T03:21:01Z,1980-12-03,10:18:14,"3,8","{""x"":8,""y"":7}"
j7j5ph,97593,284.09,741.665,true,1959-09-22T05:57:11Z,1930-09-10,07:30:40,"1,8","{""x"":5,""y"":2}"
l4vunu,51087,188.69,766.15,false,1930-07-04T06:15:11Z,1953-11-13,09:57:46,"9,2","{""x"":2,""y"":5}"
58e7v9,61688,819.01,735.84,false,1952-03-12T03:36:48Z,1943-11-08,10:04:41,"9,6","{""x"":1,""y"":7}"
15f2pq,28549,466.84,895.81,false,1978-04-21T02:13:26Z,1934-06-13,12:02:24,"6,1","{""x"":2,""y"":5}"
nsf3pg,98471,867.82,854.784,true,1986-08-11T09:49:51Z,1929-07-31,07:20:10,"3,6","{""x"":3,""y"":4}"
ag578o,94865,773.74,983.36,false,1933-08-09T11:25:49Z,1938-07-05,12:48:21,"5,6","{""x"":4,""y"":5}"
vgy5vw,43026,197.26,377.535,true,2019-01-21T07:57:33Z,1977-02-10,08:27:35,"1,5","{""x"":4,""y"":1}"
gqrvxq,75013,921.12,475.25,false,2017-11-26T07:29:30Z,2001-10-13,05:49:12,"4,4","{""x"":4,""y"":8}"
8ky715,90794,758.21,270.671,true,1946-08-04T05:55:15Z,1935-07-25,06:57:56,"4,7","{""x"":5,""y"":9}"
hdrq3h,69475,372.36,474.206,true,1950-11-01T05:00:03Z,2019-08-28,06:39:13,"2,8","{""x"":9,""y"":9}"
rjqu6h,51551,353.53,522.746,true,1995-04-20T11:50:04Z,1993-08-29,09:41:21,"8,6","{""x"":9,""y"":7}"
6n898g,23050,159.28,757.607,true,1977-06-05T02:00:08Z,1921-02-26,04:45:02,"9,7","{""x"":5,""y"":2}"
it5j77,31392,535.79,775.428,true,2017-09-18T10:21:41Z,1990-07-28,08:04:20,"2,5","{""x"":5,""y"":9}"
jb1qyb,22511,168.92,945.78,false,1961-01-15T10:41:55Z,1994-11-16,12:49:10,"9,4","{""x"":2,""y"":5}"
f57887,20323,401.28,208.13,false,1932-03-05T07:19:59Z,1931-06-10,04:48:48,"1,3","{""x"":5,""y"":4}"
z6qyfd,73391,184.80,882.74,false,1985-05-06T08:13:42Z,1994-07-20,08:07:29,"7,8","{""x"":2,""y"":1}"
gb346s,75284,476.21,866.96,false,2004-02-09T12:47:35Z,1969-07-19,11:38:10,"2,2","{""x"":8,""y"":8}"
fr4zza,85225,329.77,204.91,false,1991-05-23T01:09:56Z,1970-10-30,09:15:48,"2,1","{""x"":8,""y"":4}"
efyazw,92542,837.21,493.11,false,1986-10-27T09:35:40Z,2001-09-13,06:04:12,"4,1","{""x"":2,""y"":2}"
lia5tm,67233,539.78,778.673,true,2018-01-25T10:04:35Z,1974-10-23,03:56:28,"2,2","{""x"":6,""y"":2}"
fs8mpl,57520,940.40,353.699,true,1950-03-14T02:23:12Z,1933-09-26,12:42:39,"5,3","{""x"":8,""y"":3}"
67t514,21391,443.10,681.84,false,2011-03-27T08:06:55Z,1953-07-22,11:40:53,"7,5","{""x"":4,""y"":9}"
ea666k,77993,128.89,881.18,false,1997-07-13T10:26:46Z,1960-06-16,04:15:25,"8,1","{""x"":4,""y"":6}"
4brq90,17600,373.18,866.909,true,1967-10-29T11:59:24Z,1986-08-13,02:09:03,"7,4","{""x"":7,""y"":3}"
iq6haj,97023,657.14,826.88,false,1957-11-30T05:51:11Z,1933-06-16,05:10:04,"9,4","{""x"":1,""y"":6}"
z1n9gd,93905,943.45,233.972,true,1938-08-29T01:17:31Z,1945-09-07,12:50:07,"5,1","{""x"":5,""y"":6}"
