region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,no_disruption,no_disruption,none,3101,bus_only,1.0,0,19.28,19.28,12.84,0.0,12.84,102.69,1.8697,9.28,14.28,19.28,19.28,0,,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=No structured road disruption; baseline comparison row.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,access_road,capacity_reduction,3125,multimodal,1.0,0,51.12,51.12,16.8,40.0,56.8,614.39,0.4225,41.12,46.12,51.12,51.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Increase feeder shuttle fleet availability from A to S to test whether access to rail constrains multimodal performance. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,access_road,capacity_reduction,3126,multimodal,1.0,0,51.12,51.12,16.8,40.0,56.8,614.39,0.4225,41.12,46.12,51.12,51.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Increase feeder shuttle fleet availability from A to S to test whether access to rail constrains multimodal performance. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,access_road,capacity_reduction,3127,multimodal,1.0,0,51.12,51.12,16.8,40.0,56.8,614.39,0.4225,41.12,46.12,51.12,51.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Increase feeder shuttle fleet availability from A to S to test whether access to rail constrains multimodal performance. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,access_road,capacity_reduction,3128,multimodal,1.0,0,51.12,51.12,16.8,40.0,56.8,614.39,0.4225,41.12,46.12,51.12,51.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Increase feeder shuttle fleet availability from A to S to test whether access to rail constrains multimodal performance. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,access_road,capacity_reduction,3129,multimodal,1.0,0,51.12,51.12,16.8,40.0,56.8,614.39,0.4225,41.12,46.12,51.12,51.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Increase feeder shuttle fleet availability from A to S to test whether access to rail constrains multimodal performance. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_increased_feeder_capacity,songpa_access_origin_to_destination,access_road,capacity_reduction,3130,multimodal,1.0,0,51.12,51.12,16.8,40.0,56.8,614.39,0.4225,41.12,46.12,51.12,51.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Increase feeder shuttle fleet availability from A to S to test whether access to rail constrains multimodal performance. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3101,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3102,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3103,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3104,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3105,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3106,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3107,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3108,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3109,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3110,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3111,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3112,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3113,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3114,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3115,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3116,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,rail_delay_or_partial_unavailability,songpa_access_origin_to_destination,access_road,capacity_reduction,3117,multimodal,1.0,0,61.12,61.12,16.8,50.0,66.8,734.39,0.3593,41.12,56.12,61.12,61.12,46,'A'->'13720486316';osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168919;osm:1498168920;osm:1498168921;osm:1498168921;osm:1498168923;osm:1498168923;osm:426094556;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:426094557;osm:1498168922;osm:1498168922;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:867830209;osm:37401713;osm:37401713;osm:37401713;osm:37401713;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:867821845;osm:1164785290;osm:908608598;osm:908608598;osm:908608598;osm:871352734;'8089088773'->'D',policy=Stress multimodal reliance on rail by lengthening rail travel and headway while reducing assumed train capacity. | scenario=Shortest road path from assembly point to public destination point in the simulator graph.,Pilot full multi-corridor candidate output for graph-scale method review; not calibrated real-world results or an operational forecast.
